norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct
39615,6, 0.336321,  59.246, 2458203.3230,   97.074, 0, 2458013.6876,  220.96,    0.360
39615,7, 0.301155,  67.458, 2458013.6876,    1.395, 0, 2458013.6876,  220.96,    0.360
39615,8, 0.111722,  65.826, 2458017.2691,   43.334, 0, 2458013.6876,  220.96,    0.360
27526,1, 0.570762,  70.231,       0.0000,    0.000, 0, 2456079.9956,  262.34,    3.817
27526,2, 0.498240,  79.298, 2456713.7125,  191.315, 0, 2456079.9956,  262.34,    3.817
27526,3, 0.446398,  89.470, 2456100.9878,   20.192, 0, 2456079.9956,  262.34,    3.817
27526,4, 0.428615,  97.306, 2456156.0191,   49.695, 0, 2456079.9956,  262.34,    3.817
27526,5, 0.409036,  94.249, 2456079.9956,   13.059, 0, 2456079.9956,  262.34,    3.817
27526,6, 0.389773,  75.969, 2456058.9203,    1.514, 0, 2456079.9956,  262.34,    3.817
27526,7, 0.369865, 151.816, 2456015.8720,  -29.059, 2, 2456079.9956,  262.34,    3.817
27526,8, 0.134614,  91.451, 2456056.6588,    1.030, 0, 2456079.9956,  262.34,    3.817
32007,1, 0.284862,  69.319, 2455471.7663,   12.406, 0, 2455501.7492,  195.49,   15.551
32007,2, 0.277408,  49.166, 2455746.7868,   43.090, 2, 2455501.7492,  195.49,   15.551
32007,3, 0.264677,  76.057, 2455893.6349,   64.919, 0, 2455501.7492,  195.49,   15.551
32007,4, 0.225087,  59.693, 2455537.9910,   31.327, 0, 2455501.7492,  195.49,   15.551
32007,5, 0.199821,  64.180, 2455370.7199,    3.861, 0, 2455501.7492,  195.49,   15.551
32007,6, 0.193919,  57.417, 2455531.7321,   41.853, 0, 2455501.7492,  195.49,   15.551
32007,7, 0.161360,  60.803, 2455389.1427,   13.521, 0, 2455501.7492,  195.49,   15.551
32007,8, 0.046837,  71.457, 2455357.0312,   18.485, 0, 2455501.7492,  195.49,   15.551
37819,1, 0.410451,  73.340, 2456640.4469,   22.660, 0, 2456539.8643,   43.53,   -1.862
37819,2, 0.377112,  61.313, 2456575.2943,    8.440, 0, 2456539.8643,   43.53,   -1.862
37819,3, 0.354207,  53.358, 2456538.2995,   -3.188, 0, 2456539.8643,   43.53,   -1.862
37819,4, 0.344863,  56.610, 2456513.5358,  -12.647, 0, 2456539.8643,   43.53,   -1.862
37819,5, 0.321425,  58.510, 2456511.5174,  -15.784, 0, 2456539.8643,   43.53,   -1.862
37819,6, 0.292623,  65.853, 2456522.8564,  -13.165, 0, 2456539.8643,   43.53,   -1.862
37819,7, 0.274109,  67.359, 2456541.4291,   -3.639, 0, 2456539.8643,   43.53,   -1.862
37819,8, 0.042849,  74.456, 2456549.8377,   60.876, 0, 2456539.8643,   43.53,   -1.862
