norad,zone,e_opt,bn_opt,reentry_jd,rpe_pct,zstat,t_mean,t_std,ens_rpe_pct
60328,3, 0.713349,  47.953, 2461351.4610,  275.564, 0, 2460890.9989,  243.08,   47.224
60328,4, 0.711496,  29.792, 2460978.4930,  100.856, 0, 2460890.9989,  243.08,   47.224
60328,5, 0.709444,  30.013, 2460774.5844,   -2.632, 0, 2460890.9989,  243.08,   47.224
60328,6, 0.708014,  27.604, 2460738.9054,  -23.075, 0, 2460890.9989,  243.08,   47.224
60328,7, 0.695867,  32.069, 2460747.2464,  -46.857, 2, 2460890.9989,  243.08,   47.224
60328,8, 0.693161,  39.020, 2460755.3033,  -41.354, 2, 2460890.9989,  243.08,   47.224
61734,1, 0.727737,  53.684, 2460986.7076,  172.835, 0, 2460797.4716,  107.12,   30.761
61734,2, 0.725854,  41.857, 2460774.3359,   14.551, 0, 2460797.4716,  107.12,   30.761
61734,3, 0.724666,  37.679, 2460754.5779,   -1.709, 0, 2460797.4716,  107.12,   30.761
61734,4, 0.723662,  46.703, 2460743.7514,  -12.448, 2, 2460797.4716,  107.12,   30.761
61734,5, 0.721545,  59.949, 2460727.9850,  -40.869, 2, 2460797.4716,  107.12,   30.761
57804,ERR,,,,,,,,  2
56758,1, 0.818075,  85.363,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000
56758,2, 0.817778,  98.825,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
30799,1, 0.858209, 109.144,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
30799,2, 0.858983, 104.206,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
30799,3, 0.858932,  80.734,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000
44187,ERR,,,,,,,,  2
35009,1, 0.731423,  65.833,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
35009,2, 0.729407,  80.743,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
35009,3, 0.729066,  96.764,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
35009,4, 0.728910,  86.752,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
35009,5, 0.728599,  95.280,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
35009,6, 0.723703,  16.748,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000
35009,7, 0.714167,  36.362,       0.0000,    0.000, 2,       0.0000,    0.00,    0.000
35009,8, 0.713653,  49.389,       0.0000,    0.000, 0,       0.0000,    0.00,    0.000
41553,ERR,,,,,,,,  2
48259,ERR,,,,,,,,  2
