object,zone,it,tobs,apobs,e1,e2,e3,bn1,bn2,bn3,rms_baseline,s11,s21,s31,s12,s22,s32,s13,s23,s33
37819                         , 1, 59,   19.9254,   8954.2544,  0.402983,  0.410272,  0.417560,   28.5940,   94.2970,  160.0000,    7.652356,     8543.6588,     8812.6403,     9088.3718,     8836.6211,     9106.3296,     9382.7765,     8889.1673,     9159.1134,     9435.8088,
37819                         , 2,  1,    0.0000,   8046.6113,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7698.2046,     8052.0152,     8418.1900,     7698.2046,     8052.0152,     8418.1900,     7698.2046,     8052.0152,     8418.1900,
37819                         , 2,  2,    0.4870,   8037.4046,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7686.4653,     8040.2036,     8406.3002,     7692.8600,     8046.6366,     8412.7748,     7694.7370,     8048.5249,     8414.6753,
37819                         , 2,  3,    0.7386,   8032.8554,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7680.4069,     8034.1082,     8400.1650,     7690.1002,     8043.8593,     8409.9787,     7692.9454,     8046.7216,     8412.8593,
37819                         , 2,  4,    0.9868,   8028.6828,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7674.4315,     8028.0968,     8394.1147,     7687.3775,     8041.1195,     8407.2204,     7691.1774,     8044.9421,     8411.0674,
37819                         , 2,  5,    1.4274,   8020.7588,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7663.8426,     8017.4457,     8383.3957,     7682.5522,     8036.2645,     8402.3331,     7688.0437,     8041.7882,     8407.8917,
37819                         , 2,  6,    1.6717,   8016.4484,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7657.9770,     8011.5462,     8377.4595,     7679.8795,     8033.5756,     8399.6266,     7686.3081,     8040.0417,     8406.1332,
37819                         , 2,  7,    1.9724,   8010.4377,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7650.7700,     8004.2980,     8370.1672,     7676.5965,     8030.2728,     8396.3028,     7684.1766,     8037.8967,     8403.9741,
37819                         , 2,  8,    2.5413,   7999.8744,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7637.1601,     7990.6135,     8356.4011,     7670.4007,     8024.0414,     8390.0324,     7680.1564,     8033.8526,     8399.9037,
37819                         , 2,  9,    2.7091,   7996.7560,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7633.1532,     7986.5849,     8352.3495,     7668.5780,     8022.2084,     8388.1886,     7678.9746,     8032.6638,     8398.7077,
37819                         , 2, 10,    2.9606,   7992.3572,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7627.1546,     7980.5547,     8346.2848,     7665.8506,     8019.4660,     8385.4299,     7677.2071,     8030.8863,     8396.9194,
37819                         , 2, 11,    3.3943,   7984.1910,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7616.8197,     7970.1666,     8335.8383,     7661.1562,     8014.7466,     8380.6832,     7674.1675,     8027.8303,     8393.8453,
37819                         , 2, 12,    3.6425,   7979.4593,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7610.9110,     7964.2279,     8329.8671,     7658.4750,     8012.0515,     8377.9729,     7672.4332,     8026.0869,     8392.0920,
37819                         , 2, 13,    3.9398,   7974.5885,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7603.8404,     7957.1217,     8322.7224,     7655.2693,     8008.8294,     8374.7332,     7670.3614,     8024.0044,     8389.9981,
37819                         , 2, 14,    4.3756,   7966.5298,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7593.4788,     7946.7089,     8312.2536,     7650.5772,     8004.1140,     8369.9923,     7667.3323,     8020.9605,     8386.9381,
37819                         , 2, 15,    4.6260,   7961.8616,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7587.5250,     7940.7259,     8306.2385,     7647.8840,     8001.4076,     8367.2716,     7665.5956,     8019.2155,     8385.1841,
37819                         , 2, 16,    4.9256,   7957.0879,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7580.4015,     7933.5673,     8299.0416,     7644.6643,     7998.1723,     8364.0193,     7663.5210,     8017.1313,     8383.0893,
37819                         , 2, 17,    5.7777,   7940.7998,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7560.1132,     7913.1781,     8278.5419,     7635.5093,     7988.9731,     8354.7719,     7657.6316,     8011.2150,     8377.1438,
37819                         , 2, 18,    6.0259,   7936.5495,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7554.1923,     7907.2271,     8272.5579,     7632.8409,     7986.2917,     8352.0764,     7655.9172,     8009.4929,     8375.4133,
37819                         , 2, 19,    6.4670,   7928.5803,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7543.6478,     7896.6274,     8261.8983,     7628.0916,     7981.5189,     8347.2779,     7652.8678,     8006.4296,     8372.3348,
37819                         , 2, 20,    6.6336,   7925.5625,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7539.6573,     7892.6163,     8257.8638,     7626.2952,     7979.7135,     8345.4625,     7651.7149,     8005.2713,     8371.1706,
37819                         , 2, 21,    7.0047,   7918.8517,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7530.7530,     7883.6637,     8248.8584,     7622.2876,     7975.6852,     8341.4117,     7649.1435,     8002.6878,     8368.5739,
37819                         , 2, 22,    7.4448,   7910.9171,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7520.1647,     7873.0158,     8238.1461,     7617.5232,     7970.8952,     8336.5943,     7646.0873,     7999.6166,     8365.4865,
37819                         , 2, 23,    7.5682,   7908.5015,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7517.1867,     7870.0208,     8235.1325,     7616.1832,     7969.5480,     8335.2390,     7645.2279,     7998.7528,     8364.6180,
37819                         , 2, 24,    7.9109,   7902.2210,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7508.9068,     7861.6923,     8226.7509,     7612.4574,     7965.8013,     8331.4695,     7642.8379,     7996.3506,     8362.2022,
37819                         , 2, 25,    7.9823,   7899.2463,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7507.1786,     7859.9543,     8225.0011,     7611.6796,     7965.0193,     8330.6826,     7642.3390,     7995.8491,     8361.6979,
37819                         , 2, 26,    8.5460,   7888.8495,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7493.5002,     7846.1917,     8211.1467,     7605.5228,     7958.8259,     8324.4495,     7638.3884,     7991.8767,     8357.7018,
37819                         , 2, 27,    8.8317,   7883.7114,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7486.5411,     7839.1876,     8204.0929,     7602.3895,     7955.6731,     8321.2753,     7636.3770,     7989.8536,     8355.6658,
37819                         , 2, 28,    8.9587,   7881.4579,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7483.4414,     7836.0673,     8200.9503,     7600.9936,     7954.2682,     8319.8605,     7635.4807,     7988.9519,     8354.7580,
37819                         , 2, 29,    9.3956,   7873.2233,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7472.7489,     7825.3029,     8190.1072,     7596.1765,     7949.4189,     8314.9761,     7632.3863,     7985.8378,     8351.6225,
37819                         , 2, 30,    9.5222,   7870.7506,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7469.6446,     7822.1772,     8186.9581,     7594.7772,     7948.0100,     8313.5567,     7631.4869,     7984.9325,     8350.7107,
37819                         , 2, 31,    9.9377,   7863.2167,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7459.4281,     7811.8893,     8176.5917,     7590.1696,     7943.3699,     8308.8812,     7628.5238,     7981.9492,     8347.7055,
37819                         , 2, 32,   10.4967,   7852.9438,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7445.6329,     7797.9941,     8162.5872,     7583.9409,     7937.0956,     8302.5573,     7624.5139,     7977.9106,     8343.6358,
37819                         , 2, 33,   10.9111,   7845.4820,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7435.3766,     7787.6623,     8152.1723,     7579.3053,     7932.4245,     8297.8478,     7621.5261,     7974.9002,     8340.6008,
37819                         , 2, 34,   11.4697,   7834.8133,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7421.5129,     7773.6942,     8138.0898,     7573.0314,     7926.1017,     8291.4716,     7617.4776,     7970.8202,     8336.4864,
37819                         , 2, 35,   11.5875,   7832.7094,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7418.5867,     7770.7458,     8135.1170,     7571.7062,     7924.7659,     8290.1243,     7616.6218,     7969.9575,     8335.6162,
37819                         , 2, 36,   11.8834,   7828.0020,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7411.2258,     7763.3289,     8127.6387,     7568.3711,     7921.4040,     8286.7333,     7614.4669,     7967.7850,     8333.4250,
37819                         , 2, 37,   12.4410,   7817.2430,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7397.3453,     7749.3423,     8113.5357,     7562.0763,     7915.0581,     8280.3317,     7610.3957,     7963.6803,     8329.2835,
37819                         , 2, 38,   12.7277,   7812.7694,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7390.2040,     7742.1464,     8106.2798,     7558.8351,     7911.7903,     8277.0350,     7608.2977,     7961.5645,     8327.1487,
37819                         , 2, 39,   12.9742,   7808.5289,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7384.0651,     7735.9608,     8100.0428,     7556.0476,     7908.9799,     8274.1997,     7606.4924,     7959.7440,     8325.3116,
37819                         , 2, 40,   13.4107,   7800.4054,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7373.1927,     7725.0059,     8088.9973,     7551.1082,     7903.9999,     8269.1754,     7603.2916,     7956.5160,     8322.0541,
37819                         , 2, 41,   13.5332,   7798.0295,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7370.1425,     7721.9328,     8085.8990,     7549.7220,     7902.6023,     8267.7655,     7602.3930,     7955.6097,     8321.1395,
37819                         , 2, 42,   13.9440,   7791.9876,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7359.9210,     7711.6349,     8075.5172,     7545.0754,     7897.9177,     8263.0395,     7599.3797,     7952.5708,     8318.0728,
37819                         , 2, 43,   14.3788,   7783.9683,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7349.1108,     7700.7452,     8064.5399,     7540.1597,     7892.9620,     8258.0403,     7596.1905,     7949.3546,     8314.8272,
37819                         , 2, 44,   14.6142,   7780.2985,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7343.2643,     7694.8563,     8058.6042,     7537.5006,     7890.2816,     8255.3367,     7594.4651,     7947.6146,     8313.0715,
37819                         , 2, 45,   14.9126,   7774.7658,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7335.8592,     7687.3981,     8051.0875,     7534.1327,     7886.8868,     8251.9126,     7592.2793,     7945.4105,     8310.8475,
37819                         , 2, 46,   15.3451,   7766.9584,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7325.1434,     7676.6069,     8040.2134,     7529.2591,     7881.9749,     8246.9591,     7589.1162,     7942.2213,     8307.6300,
37819                         , 2, 47,   15.5860,   7763.2603,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7319.1820,     7670.6044,     8034.1654,     7526.5483,     7879.2431,     8244.2044,     7587.3569,     7940.4477,     8305.8408,
37819                         , 2, 48,   16.3510,   7746.9512,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7300.2926,     7651.5885,     8015.0093,     7517.9622,     7870.5922,     8235.4829,     7581.7860,     7934.8324,     8300.1776,
37819                         , 2, 49,   16.6035,   7741.0279,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7294.0729,     7645.3285,     8008.7044,     7515.1368,     7867.7461,     8232.6141,     7579.9536,     7932.9859,     8298.3157,
37819                         , 2, 50,   16.8499,   7736.0596,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7288.0081,     7639.2249,     8002.5577,     7512.3826,     7864.9720,     8229.8183,     7578.1679,     7931.1866,     8296.5017,
37819                         , 2, 51,   17.4031,   7725.4319,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7274.4144,     7625.5459,     7988.7845,     7506.2137,     7858.7595,     8223.5581,     7574.1695,     7927.1593,     8292.4424,
37819                         , 2, 52,   17.9329,   7718.9419,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7261.4191,     7612.4718,     7975.6224,     7500.3216,     7852.8277,     8217.5825,     7570.3540,     7923.3170,     8288.5709,
37819                         , 2, 53,   18.3660,   7710.6596,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7250.8104,     7601.8000,     7964.8804,     7495.5163,     7847.9907,     8212.7108,     7567.2451,     7920.1869,     8285.4178,
37819                         , 2, 54,   18.7765,   7704.8838,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7240.7610,     7591.6917,     7954.7064,     7490.9685,     7843.4135,     8208.1014,     7564.3054,     7917.2277,     8282.4373,
37819                         , 2, 55,   18.8964,   7703.0189,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7237.8280,     7588.7417,     7951.7374,     7489.6421,     7842.0786,     8206.7572,     7563.4485,     7916.3652,     8281.5686,
37819                         , 2, 56,   19.3270,   7694.9096,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7227.2919,     7578.1448,     7941.0724,     7484.8805,     7837.2868,     8201.9323,     7560.3743,     7913.2711,     8278.4530,
37819                         , 2, 57,   19.8589,   7685.7764,  0.366453,  0.377149,  0.387846,   28.2563,   62.2590,   96.2618,    1.892031,     7219.5682,     7569.7391,     7932.0533,     7479.3028,     7831.4039,     8195.9796,     7556.5855,     7909.4585,     8274.6142,
37819                         , 3,  1,    0.0000,   7312.8419,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     7034.3388,     7323.9260,     7622.0477,     7034.3388,     7323.9260,     7622.0477,     7034.3388,     7323.9260,     7622.0477,
37819                         , 3,  2,    0.4109,   7307.7281,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     7026.8134,     7316.3665,     7614.4511,     7029.2947,     7318.8588,     7616.9552,     7030.5432,     7320.1127,     7618.2152,
37819                         , 3,  3,    0.6510,   7304.5827,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     7022.4208,     7311.9544,     7610.0176,     7026.3513,     7315.9021,     7613.9840,     7028.3288,     7317.8882,     7615.9796,
37819                         , 3,  4,    0.9335,   7301.2422,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     7017.2560,     7306.7669,     7604.8055,     7022.8911,     7312.4265,     7610.4918,     7025.7262,     7315.2740,     7613.3527,
37819                         , 3,  5,    1.0487,   7299.2523,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     7015.1514,     7304.6533,     7602.6818,     7021.4814,     7311.0107,     7609.0692,     7024.6661,     7314.2092,     7612.2828,
37819                         , 3,  6,    1.5885,   7289.4865,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     7005.2999,     7294.7597,     7592.7422,     7014.8847,     7304.3857,     7602.4131,     7019.7068,     7309.2285,     7607.2786,
37819                         , 3,  7,    1.9865,   7283.4842,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6998.0435,     7287.4729,     7585.4221,     7010.0282,     7299.5086,     7597.5137,     7016.0573,     7305.5636,     7603.5970,
37819                         , 3,  8,    2.3972,   7276.6489,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6990.5588,     7279.9573,     7577.8724,     7005.0209,     7294.4807,     7592.4630,     7012.2962,     7301.7870,     7599.8033,
37819                         , 3,  9,    2.6370,   7274.2240,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6986.1887,     7275.5692,     7573.4646,     7002.0984,     7291.5462,     7589.5154,     7010.1017,     7299.5836,     7597.5901,
37819                         , 3, 10,    2.9188,   7270.1366,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6981.0553,     7270.4147,     7568.2870,     6998.6663,     7288.1001,     7586.0540,     7007.5254,     7296.9968,     7594.9920,
37819                         , 3, 11,    3.4519,   7261.4673,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6971.3407,     7260.6603,     7558.4889,     6992.1742,     7281.5816,     7579.5065,     7002.6539,     7292.1059,     7590.0796,
37819                         , 3, 12,    3.5723,   7259.8322,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6969.1454,     7258.4559,     7556.2746,     6990.7076,     7280.1090,     7578.0274,     7001.5537,     7291.0013,     7588.9703,
37819                         , 3, 13,    3.9698,   7254.0159,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6961.8951,     7251.1758,     7548.9614,     6985.8652,     7275.2469,     7573.1435,     6997.9221,     7287.3552,     7585.3083,
37819                         , 3, 14,    4.6188,   7244.0456,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6950.0392,     7239.2701,     7537.0010,     6977.9502,     7267.2992,     7565.1600,     6991.9889,     7281.3981,     7579.3249,
37819                         , 3, 15,    5.0140,   7238.4733,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6942.8069,     7232.0068,     7529.7036,     6973.1238,     7262.4525,     7560.2909,     6988.3722,     7277.7666,     7575.6771,
37819                         , 3, 16,    5.4154,   7232.5360,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6935.4479,     7224.6155,     7522.2767,     6968.2140,     7257.5216,     7555.3367,     6984.6938,     7274.0729,     7571.9665,
37819                         , 3, 17,    5.6611,   7229.7759,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6930.9354,     7220.0829,     7517.7220,     6965.2038,     7254.4982,     7552.2988,     6982.4389,     7271.8084,     7569.6914,
37819                         , 3, 18,    5.9480,   7224.0808,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6925.6610,     7214.7845,     7512.3972,     6961.6856,     7250.9642,     7548.7476,     6979.8037,     7269.1617,     7567.0322,
37819                         , 3, 19,    6.4665,   7215.5217,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6916.1014,     7205.1802,     7502.7439,     6955.3096,     7244.5589,     7542.3102,     6975.0282,     7264.3650,     7562.2121,
37819                         , 3, 20,    6.5963,   7213.6280,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6913.7040,     7202.7714,     7500.3225,     6953.7106,     7242.9524,     7540.6954,     6973.8307,     7263.1619,     7561.0030,
37819                         , 3, 21,    6.8749,   7208.5108,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6908.5523,     7197.5950,     7495.1185,     6950.2746,     7239.5001,     7537.2250,     6971.2572,     7260.5765,     7558.4043,
37819                         , 3, 22,    6.9898,   7206.6185,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6906.4243,     7195.4565,     7492.9685,     6948.8552,     7238.0738,     7535.7912,     6970.1941,     7259.5083,     7557.3307,
37819                         , 3, 23,    7.5263,   7198.4160,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6896.4684,     7185.4504,     7482.9077,     6942.2140,     7231.3995,     7529.0808,     6965.2193,     7254.5093,     7552.3053,
37819                         , 3, 24,    7.6371,   7196.6132,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6894.4064,     7183.3779,     7480.8237,     6940.8384,     7230.0169,     7527.6906,     6964.1887,     7253.4736,     7551.2639,
37819                         , 3, 25,    8.4519,   7183.6184,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6879.2064,     7168.0954,     7465.4496,     6930.6961,     7219.8201,     7517.4332,     6956.5882,     7245.8331,     7543.5790,
37819                         , 3, 26,    8.9610,   7176.8285,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6869.6648,     7158.4991,     7455.7927,     6924.3272,     7213.4144,     7510.9870,     6951.8135,     7241.0310,     7538.7468,
37819                         , 3, 27,    9.4962,   7169.2850,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6859.6002,     7148.3748,     7445.6032,     6917.6061,     7206.6527,     7504.1812,     6946.7723,     7235.9593,     7533.6419,
37819                         , 3, 28,   10.0036,   7162.1079,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6850.0326,     7138.7495,     7435.9144,     6911.2133,     7200.2205,     7497.7058,     6941.9745,     7231.1318,     7528.7819,
37819                         , 3, 29,   10.3350,   7157.1705,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6843.7718,     7132.4503,     7429.5733,     6907.0281,     7196.0090,     7493.4655,     6938.8321,     7227.9694,     7525.5977,
37819                         , 3, 30,   10.5783,   7154.1859,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6839.1722,     7127.8224,     7424.9143,     6903.9525,     7192.9138,     7490.3490,     6936.5220,     7225.6444,     7523.2564,
37819                         , 3, 31,   10.9326,   7148.8749,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6832.4678,     7121.0766,     7418.1231,     6899.4681,     7188.4007,     7485.8046,     6933.1526,     7222.2530,     7519.8412,
37819                         , 3, 32,   11.3769,   7142.1467,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6824.0551,     7112.6119,     7409.6014,     6893.8387,     7182.7351,     7480.0994,     6928.9211,     7217.9938,     7515.5516,
37819                         , 3, 33,   11.6177,   7139.0161,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6819.4952,     7108.0239,     7404.9825,     6890.7866,     7179.6633,     7477.0061,     6926.6262,     7215.6836,     7513.2250,
37819                         , 3, 34,   11.8540,   7135.3962,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6815.0203,     7103.5215,     7400.4499,     6887.7907,     7176.6482,     7473.9699,     6924.3731,     7213.4156,     7510.9407,
37819                         , 3, 35,   12.3813,   7127.8275,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6805.0418,     7093.4824,     7390.3441,     6881.1091,     7169.9237,     7467.1987,     6919.3467,     7208.3560,     7505.8450,
37819                         , 3, 36,   12.5016,   7125.7872,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6802.7659,     7091.1928,     7388.0394,     6879.5849,     7168.3899,     7465.6543,     6918.1999,     7207.2017,     7504.6826,
37819                         , 3, 37,   12.8948,   7120.3333,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6795.3364,     7083.7189,     7380.5169,     6874.6092,     7163.3828,     7460.6130,     6914.4561,     7203.4335,     7500.8877,
37819                         , 3, 38,   13.4222,   7112.5928,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6785.3880,     7073.7128,     7370.4468,     6867.9473,     7156.6797,     7453.8649,     6909.4432,     7198.3890,     7495.8083,
37819                         , 3, 39,   13.6932,   7108.4557,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6780.2851,     7068.5807,     7365.2829,     6864.5304,     7153.2426,     7450.4050,     6906.8721,     7195.8026,     7493.2044,
37819                         , 3, 40,   13.9285,   7104.3166,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6775.8613,     7064.1321,     7360.8069,     6861.5684,     7150.2637,     7447.4069,     6904.6438,     7193.5611,     7490.9485,
37819                         , 3, 41,   14.3765,   7097.5955,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6767.4479,     7055.6726,     7352.2964,     6855.9366,     7144.6003,     7441.7087,     6900.4084,     7189.3011,     7486.6617,
37819                         , 3, 42,   14.6172,   7094.0242,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6762.9362,     7051.1371,     7347.7340,     6852.9179,     7141.5650,     7438.6551,     6898.1393,     7187.0191,     7484.3656,
37819                         , 3, 43,   14.8523,   7090.5492,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6758.5335,     7046.7116,     7343.2826,     6849.9732,     7138.6043,     7435.6769,     6895.9264,     7184.7939,     7482.1269,
37819                         , 3, 44,   15.3778,   7082.5529,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6748.7032,     7036.8315,     7333.3458,     6843.4025,     7131.9990,     7429.0334,     6890.9922,     7179.8329,     7477.1367,
37819                         , 3, 45,   15.5369,   7080.6637,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6745.7307,     7033.8439,     7330.3413,     6841.4171,     7130.0032,     7427.0263,     6889.5021,     7178.3350,     7475.6301,
37819                         , 3, 46,   15.8878,   7075.4107,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6739.1766,     7027.2565,     7323.7169,     6837.0415,     7125.6052,     7422.6036,     6886.2200,     7175.0358,     7472.3122,
37819                         , 3, 47,   16.4148,   7067.9408,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6729.3330,     7017.3632,     7313.7682,     6830.4774,     7119.0077,     7415.9683,     6881.3003,     7170.0912,     7467.3398,
37819                         , 3, 48,   16.6879,   7063.5580,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6724.2279,     7012.2323,     7308.6085,     6827.0764,     7115.5889,     7412.5298,     6878.7535,     7167.5314,     7464.7654,
37819                         , 3, 49,   16.9190,   7060.0229,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6719.9040,     7007.8865,     7304.2380,     6824.1972,     7112.6944,     7409.6186,     6876.5987,     7165.3653,     7462.5867,
