object,zone,nzone,e_span,bn_span,rms_baseline,pop,gen,nevals,nconverged,mean_rms,min_rms,max_rms,mean_bn,std_bn
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 10,  75,    760,  0,   39.175521,   21.926008,   50.863996,   93.5405,   25.6826
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 10, 125,   1260,  0,   39.175438,   21.926008,   50.863996,   93.5405,   25.6826
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 10, 200,   2010,  0,   39.174915,   21.926008,   50.858765,   93.5405,   25.6826
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 10, 500,   5010,  0,   39.174881,   21.926008,   50.858765,   93.5405,   25.6826
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 14,  10,    154,  0,   32.333822,   14.344820,   48.708957,   84.7171,   17.7117
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 14,  20,    294,  0,   31.863558,   14.344820,   42.522750,   84.7171,   17.7117
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 14,  40,    574,  0,   31.882008,   14.344820,   43.563666,   85.8301,   19.5407
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 14,  75,   1064,  0,   32.082426,   14.344820,   44.144581,   85.8069,   19.5133
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 14, 125,   1764,  0,   31.505433,   14.344820,   40.436101,   84.7171,   17.7117
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 14, 200,   2814,  0,   31.499756,   14.344820,   40.395982,   84.7436,   17.7502
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 14, 500,   7014,  0,   31.516972,   14.344820,   40.460730,   84.8233,   17.8657
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 20,  10,    220,  1,   21.300053,    2.586969,   43.026783,   66.3830,    9.3284
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 20,  20,    420,  1,   21.046172,    2.586969,   43.026783,   66.3817,    9.3290
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 20,  40,    820,  1,   18.128147,    2.586969,   43.026783,   68.4222,    9.3315
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 20,  75,   1520,  1,   11.141879,    2.586969,   34.526695,   71.1395,    4.3596
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 20, 125,   2520,  1,   10.293796,    2.586969,   31.477120,   71.2384,    5.6847
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 20, 200,   4020,  4,    8.340181,    1.014372,   28.164359,   71.9711,    2.4507
27526                         , 1, 25,  0.006241,  135.9069,    3.708850, 20, 500,  10020,  9,    2.165114,    1.014372,    4.074824,   69.9269,    0.6770
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  4,  10,     44,  0,   39.934138,   39.934138,   39.934138,   84.9489,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  4,  20,     84,  0,   39.934138,   39.934138,   39.934138,   84.9489,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  4,  40,    164,  0,   39.934138,   39.934138,   39.934138,   84.9489,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  4,  75,    304,  0,   39.934138,   39.934138,   39.934138,   84.9489,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  4, 125,    504,  0,   39.934138,   39.934138,   39.934138,   84.9489,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  4, 200,    804,  0,   39.934138,   39.934138,   39.934138,   84.9489,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  4, 500,   2004,  0,   39.934138,   39.934138,   39.934138,   84.9489,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  6,  10,     66,  0,   39.051635,   39.051630,   39.051640,   83.8872,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  6,  20,    126,  0,   39.051634,   39.051630,   39.051639,   83.8872,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  6,  40,    246,  0,   39.051633,   39.051629,   39.051639,   83.8872,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  6,  75,    456,  0,   39.051632,   39.051629,   39.051639,   83.8872,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  6, 125,    756,  0,   39.051631,   39.051629,   39.051639,   83.8872,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  6, 200,   1206,  0,   39.051631,   39.051629,   39.051638,   83.8872,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  6, 500,   3006,  0,   39.051629,   39.051629,   39.051631,   83.8872,    0.0000
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  8,  10,     88,  0,   36.365317,   15.705189,   39.051062,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  8,  20,    168,  0,   36.365222,   15.705189,   39.050646,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  8,  40,    328,  0,   36.365219,   15.705189,   39.050646,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  8,  75,    608,  0,   36.365206,   15.705189,   39.050646,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  8, 125,   1008,  0,   36.365131,   15.705189,   39.050631,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  8, 200,   1608,  0,   36.365049,   15.705189,   39.050348,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142,  8, 500,   4008,  0,   36.364867,   15.705189,   39.050077,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 10,  10,    110,  0,   36.331716,   15.705189,   39.024134,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 10,  20,    210,  0,   36.328176,   15.705189,   39.020525,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 10,  40,    410,  0,   36.327828,   15.705189,   39.019937,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 10,  75,    760,  0,   36.326314,   15.705189,   39.019929,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 10, 125,   1260,  0,   36.324506,   15.705189,   39.005900,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 10, 200,   2010,  0,   36.322392,   15.705189,   38.999202,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 10, 500,   5010,  0,   36.322015,   15.705189,   38.997298,   82.2959,    4.6811
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 14,  10,    154,  1,   19.396809,   11.923982,   24.334766,   59.8930,    5.1297
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 14,  20,    294,  1,   20.305871,   11.923982,   36.204230,   62.5458,    8.7296
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 14,  40,    574,  1,   18.986974,   11.923982,   22.603849,   59.8930,    5.1297
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 14,  75,   1064,  1,   19.156140,   11.923982,   22.603851,   59.8930,    5.1297
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 14, 125,   1764,  1,   18.360059,   11.923982,   20.628600,   59.8930,    5.1297
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 14, 200,   2814,  1,   18.276931,   11.923982,   20.697148,   59.8930,    5.1297
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 14, 500,   7014,  1,   18.224730,   11.923982,   20.624318,   59.8930,    5.1297
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 20,  10,    220,  2,   34.504995,    2.862708,   61.287416,   68.3261,   20.0573
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 20,  20,    420,  3,   26.172033,    2.738834,   53.601676,   66.3932,   13.2322
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 20,  40,    820,  3,   20.288928,    2.738827,   51.104104,   58.7350,    7.0999
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 20,  75,   1520,  3,   18.634358,    2.525482,   51.104104,   59.3142,    7.4332
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 20, 125,   2520,  4,   15.631701,    2.202888,   51.104104,   62.4782,    8.0696
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 20, 200,   4020,  7,    7.867498,    2.026594,   20.564080,   66.0645,    3.7635
27526                         , 2, 31,  0.012992,  135.9069,   12.912142, 20, 500,  10020,  9,    5.490559,    1.934347,   20.564080,   66.2787,    3.0054
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  4,  10,     44,  0,   86.254868,   70.544136,   88.000506,   89.1345,    0.1832
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  4,  20,     84,  0,   86.254868,   70.544136,   88.000505,   89.1345,    0.1832
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  4,  40,    164,  0,   86.254868,   70.544136,   88.000505,   89.1345,    0.1832
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  4,  75,    304,  0,   86.254868,   70.544136,   88.000505,   89.1345,    0.1832
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  4, 125,    504,  0,   86.254868,   70.544136,   88.000505,   89.1345,    0.1832
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  4, 200,    804,  0,   86.254868,   70.544136,   88.000505,   89.1345,    0.1832
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  4, 500,   2004,  0,   86.254868,   70.544136,   88.000505,   89.1345,    0.1832
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  6,  10,     66,  0,   81.083121,   38.455608,   88.000568,   87.1600,    4.2966
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  6,  20,    126,  0,   81.083117,   38.455608,   88.000568,   87.1600,    4.2966
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  6,  40,    246,  0,   81.083117,   38.455608,   88.000568,   87.1600,    4.2966
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  6,  75,    456,  0,   81.083103,   38.455608,   88.000533,   87.1600,    4.2966
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  6, 125,    756,  0,   81.083095,   38.455608,   88.000499,   87.1600,    4.2966
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  6, 200,   1206,  0,   81.083089,   38.455608,   88.000499,   87.1600,    4.2966
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  6, 500,   3006,  0,   81.083081,   38.455608,   88.000468,   87.1600,    4.2966
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  8,  10,     88,  0,   78.609295,   38.455608,   87.994795,   88.6185,    6.0929
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  8,  20,    168,  0,   78.609168,   38.455608,   87.994012,   88.6185,    6.0929
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  8,  40,    328,  0,   78.609123,   38.455608,   87.993821,   88.6185,    6.0929
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  8,  75,    608,  0,   78.609118,   38.455608,   87.993821,   88.6185,    6.0929
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  8, 125,   1008,  0,   78.609110,   38.455608,   87.993746,   88.6185,    6.0929
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  8, 200,   1608,  0,   78.609102,   38.455608,   87.993678,   88.6185,    6.0929
27526                         , 3, 32,  0.035866,   67.9534,    9.205276,  8, 500,   4008,  0,   78.609099,   38.455608,   87.993657,   88.6185,    6.0929
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 10,  10,    110,  0,   43.909026,   38.455608,   44.646706,   77.6812,    1.4695
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 10,  20,    210,  0,   43.890601,   38.455608,   44.555518,   77.6812,    1.4695
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 10,  40,    410,  0,   43.881674,   38.455608,   44.542819,   77.6812,    1.4695
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 10,  75,    760,  0,   43.875056,   38.455608,   44.542819,   77.6812,    1.4695
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 10, 125,   1260,  0,   43.868610,   38.455608,   44.521788,   77.6812,    1.4695
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 10, 200,   2010,  0,   43.863660,   38.455608,   44.489298,   77.6812,    1.4695
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 10, 500,   5010,  0,   43.852222,   38.455608,   44.476391,   77.6812,    1.4695
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 14,  10,    154,  0,   31.715438,   29.461214,   39.798072,   76.1575,    3.1017
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 14,  20,    294,  0,   32.325735,   29.023539,   43.645362,   76.1575,    3.1017
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 14,  40,    574,  0,   30.606614,   29.461214,   31.850657,   76.1575,    3.1017
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 14,  75,   1064,  0,   30.117298,   29.043836,   30.993505,   76.1575,    3.1017
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 14, 125,   1764,  0,   30.065394,   29.029429,   30.549845,   76.1575,    3.1017
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 14, 200,   2814,  0,   30.124929,   29.043835,   30.633968,   76.1575,    3.1017
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 14, 500,   7014,  0,   29.984684,   29.043836,   30.438998,   76.1575,    3.1017
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 20,  10,    220,  0,   33.983369,   10.490096,   80.384245,   70.9051,    8.7226
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 20,  20,    420,  1,   27.102318,    9.290571,   80.384245,   70.1204,    6.8986
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 20,  40,    820,  2,   21.283082,    9.290571,   42.442049,   71.4660,    2.7648
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 20,  75,   1520,  2,   16.199515,    9.174350,   27.675030,   71.0057,    2.5977
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 20, 125,   2520,  2,   15.566586,    9.174350,   27.675030,   70.6140,    2.4852
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 20, 200,   4020,  2,   13.806617,    9.174350,   22.594705,   69.9335,    1.6002
27526                         , 3, 32,  0.035866,   67.9534,    9.205276, 20, 500,  10020,  2,   10.109552,    9.174350,   11.596909,   69.1468,    0.5936
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  4,  10,     44,  0,   13.820119,   13.820118,   13.820121,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  4,  20,     84,  0,   13.820119,   13.820118,   13.820121,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  4,  40,    164,  0,   13.820119,   13.820118,   13.820121,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  4,  75,    304,  0,   13.820118,   13.820117,   13.820120,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  4, 125,    504,  0,   13.820118,   13.820117,   13.820119,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  4, 200,    804,  0,   13.820118,   13.820117,   13.820119,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  4, 500,   2004,  0,   13.820118,   13.820117,   13.820118,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  6,  10,     66,  0,   13.820031,   13.820018,   13.820054,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  6,  20,    126,  0,   13.820031,   13.820018,   13.820054,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  6,  40,    246,  0,   13.820026,   13.820018,   13.820051,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  6,  75,    456,  0,   13.820021,   13.820016,   13.820033,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  6, 125,    756,  0,   13.820019,   13.820016,   13.820025,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  6, 200,   1206,  0,   13.820018,   13.820016,   13.820021,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  6, 500,   3006,  0,   13.820017,   13.820016,   13.820020,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  8,  10,     88,  0,   13.815312,   13.813217,   13.818260,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  8,  20,    168,  0,   13.814463,   13.812336,   13.815378,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  8,  40,    328,  0,   13.814515,   13.812336,   13.815378,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  8,  75,    608,  0,   13.814460,   13.812336,   13.815361,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  8, 125,   1008,  0,   13.813951,   13.812070,   13.815310,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  8, 200,   1608,  0,   13.813537,   13.812070,   13.814365,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085,  8, 500,   4008,  0,   13.812485,   13.811997,   13.813400,   82.3663,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 10,  10,    110,  0,   13.679183,   13.298959,   13.804369,   81.7564,    1.8296
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 10,  20,    210,  0,   13.675164,   13.298959,   13.804369,   81.7564,    1.8296
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 10,  40,    410,  0,   13.671847,   13.298959,   13.804369,   81.7564,    1.8296
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 10,  75,    760,  0,   13.652896,   13.298959,   13.737980,   81.7564,    1.8296
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 10, 125,   1260,  0,   13.637456,   13.298959,   13.687101,   81.7564,    1.8296
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 10, 200,   2010,  0,   13.635688,   13.298959,   13.682918,   81.7564,    1.8296
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 10, 500,   5010,  0,   13.631465,   13.298959,   13.673692,   81.7564,    1.8296
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 14,  10,    154,  0,   18.518023,   12.714701,   48.470287,   83.4682,    2.4116
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 14,  20,    294,  0,   13.027229,   12.714701,   13.447261,   83.2192,    2.3172
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 14,  40,    574,  0,   13.465219,   12.720151,   16.731226,   83.3188,    2.3585
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 14,  75,   1064,  0,   15.027245,   12.714701,   34.105547,   83.2691,    2.3385
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 14, 125,   1764,  0,   12.950045,   12.714701,   14.131339,   84.0414,    0.1493
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 14, 200,   2814,  0,   12.829097,   12.714701,   12.922303,   83.9916,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 14, 500,   7014,  0,   12.750182,   12.714674,   12.920378,   83.9916,    0.0000
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 20,  10,    220,  0,   26.772182,   10.841158,  100.085084,   77.2095,    6.2909
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 20,  20,    420,  1,   23.080880,    4.852328,  100.085084,   77.0330,    5.5569
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 20,  40,    820,  1,   11.493596,    4.852328,   22.557685,   78.4517,    2.7261
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 20,  75,   1520,  1,   10.142040,    4.852328,   22.557685,   78.8477,    2.7939
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 20, 125,   2520,  4,    8.370455,    4.664323,   22.557685,   79.5444,    2.5443
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 20, 200,   4020,  4,    6.516735,    4.219389,   10.841158,   80.2480,    1.2264
27526                         , 4, 29,  0.037013,   33.9767,    4.930085, 20, 500,  10020,  9,    4.612379,    4.219389,    5.622611,   79.9193,    0.5944
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  4,  10,     44,  0,   90.052961,    5.756171,  110.871095,   83.5795,    5.7802
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  4,  20,     84,  0,   90.052961,    5.756171,  110.871095,   83.5795,    5.7802
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  4,  40,    164,  0,   90.052961,    5.756171,  110.871095,   83.5795,    5.7802
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  4,  75,    304,  0,   90.052961,    5.756171,  110.871093,   83.5795,    5.7802
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  4, 125,    504,  0,   90.052961,    5.756171,  110.871093,   83.5795,    5.7802
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  4, 200,    804,  0,   90.052961,    5.756171,  110.871093,   83.5795,    5.7802
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  4, 500,   2004,  0,   90.052961,    5.756171,  110.871093,   83.5795,    5.7802
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  6,  10,     66,  0,   80.236426,    5.756171,  100.736968,   82.9359,    5.9450
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  6,  20,    126,  0,   80.236421,    5.756171,  100.736961,   82.9359,    5.9450
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  6,  40,    246,  0,   80.236412,    5.756171,  100.736961,   82.9359,    5.9450
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  6,  75,    456,  0,   80.236402,    5.756171,  100.736935,   82.9359,    5.9450
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  6, 125,    756,  0,   80.236394,    5.756171,  100.736935,   82.9359,    5.9450
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  6, 200,   1206,  0,   80.236386,    5.756171,  100.736935,   82.9359,    5.9450
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  6, 500,   3006,  0,   80.236378,    5.756171,  100.736891,   82.9359,    5.9450
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  8,  10,     88,  0,   75.055081,    5.756171,   99.937011,   82.3315,    5.8477
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  8,  20,    168,  0,   75.055081,    5.756171,   99.937011,   82.3315,    5.8477
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  8,  40,    328,  0,   75.054894,    5.756171,   99.935976,   82.3315,    5.8477
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  8,  75,    608,  0,   75.054840,    5.756171,   99.935441,   82.3315,    5.8477
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  8, 125,   1008,  0,   75.054840,    5.756171,   99.935441,   82.3315,    5.8477
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  8, 200,   1608,  0,   75.054729,    5.756171,   99.935441,   82.3315,    5.8477
27526                         , 5, 37,  0.035691,   16.9884,    2.640151,  8, 500,   4008,  0,   75.054335,    5.756171,   99.934126,   82.3315,    5.8477
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 10,  10,    110,  0,   65.032233,    5.756171,   99.191101,   82.2777,    5.4743
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 10,  20,    210,  0,   65.009928,    5.756171,   99.044235,   82.2777,    5.4743
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 10,  40,    410,  0,   65.008471,    5.756171,   99.032490,   82.2777,    5.4743
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 10,  75,    760,  0,   65.008471,    5.756171,   99.032490,   82.2777,    5.4743
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 10, 125,   1260,  0,   65.008471,    5.756171,   99.032490,   82.2777,    5.4743
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 10, 200,   2010,  0,   65.004550,    5.756171,   99.031406,   82.2777,    5.4743
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 10, 500,   5010,  0,   65.000755,    5.756171,   98.993486,   82.2777,    5.4743
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 14,  10,    154,  0,   23.949847,    5.756171,   48.084521,   76.8231,    4.5904
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 14,  20,    294,  0,   22.546191,    5.756171,   33.934173,   78.2950,    4.8868
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 14,  40,    574,  0,   24.948884,    5.756171,   46.641940,   77.6247,    4.2627
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 14,  75,   1064,  0,   21.538916,    5.756171,   27.711013,   76.7745,    2.8468
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 14, 125,   1764,  0,   20.726928,    5.756171,   27.674208,   76.7745,    2.8468
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 14, 200,   2814,  0,   19.991328,    5.756171,   27.707873,   76.7745,    2.8468
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 14, 500,   7014,  0,   18.480292,    5.756171,   26.379803,   77.0031,    2.9132
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 20,  10,    220,  0,   12.810968,    4.993007,   34.024638,   75.4582,    2.2934
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 20,  20,    420,  0,    9.641556,    4.993007,   17.182451,   74.3058,    2.6455
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 20,  40,    820,  0,    8.088172,    3.446511,   17.182451,   74.5923,    2.3627
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 20,  75,   1520,  1,    7.283467,    2.413872,   17.182451,   74.0221,    2.3135
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 20, 125,   2520,  3,    6.247945,    2.377924,   11.973991,   73.6271,    1.4037
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 20, 200,   4020,  3,    6.198253,    2.301456,   11.973991,   73.4984,    1.4935
27526                         , 5, 37,  0.035691,   16.9884,    2.640151, 20, 500,  10020,  4,    5.875451,    2.301456,   11.973991,   73.6671,    1.5867
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  4,  10,     44,  0,  118.596556,   71.097748,  140.020985,   76.8468,    5.2242
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  4,  20,     84,  0,  118.596555,   71.097748,  140.020984,   76.8468,    5.2242
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  4,  40,    164,  0,  118.596555,   71.097748,  140.020984,   76.8468,    5.2242
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  4,  75,    304,  0,  118.596555,   71.097748,  140.020984,   76.8468,    5.2242
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  4, 125,    504,  0,  118.596555,   71.097748,  140.020983,   76.8468,    5.2242
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  4, 200,    804,  0,  118.596555,   71.097748,  140.020983,   76.8468,    5.2242
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  4, 500,   2004,  0,  118.596555,   71.097748,  140.020982,   76.8468,    5.2242
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  6,  10,     66,  0,  117.247598,   71.097748,  139.947686,   76.3725,    4.6154
27526                         , 6, 33,  0.042284,   25.4825,   44.698950,  6,  20,    126,  0,  117.247591,   71.097748,  139.947686,   76.3725,    4.6154
