1 03145U 68014B   08291.79166667 +.00000035 +00000-0 +10000-3 0  9992
2 03145 049.3821 116.9775 7462634 061.1813 354.6541 00.38783000054455
1 03145U 68014B   08294.41666667 -.00000079 +00000-0 +10000-3 0  9998
2 03145 049.3751 116.9224 7473220 061.2417 001.0410 00.38782187054464
1 03145U 68014B   08296.95833333 +.00000022 +00000-0 +10000-3 0  9992
2 03145 049.3488 116.8464 7479561 061.3110 355.8252 00.38776908054470
1 03145U 68014B   08299.54166667 +.00000172 +00000-0 +10000-3 0  9995
2 03145 049.3447 116.8079 7484046 061.3536 356.4490 00.38778543054482
1 03145U 68014B   08304.75000000 +.00000111 +00000-0 +10000-3 0  9996
2 03145 049.3247 116.6630 7494596 061.4885 003.4647 00.38782331054506
1 03145U 68014B   08309.87500000 +.00000231 +00000-0 +10000-3 0  9992
2 03145 049.2976 116.5103 7508463 061.5456 359.1101 00.38771555054526
1 03145U 68014B   08312.41666667 +.00000393 +00000-0 +10000-3 0  9997
2 03145 049.2835 116.4568 7522058 061.5820 353.9354 00.38779789054535
1 03145U 68014B   08315.04166667 +.00000537 +00000-0 +10000-3 0  9994
2 03145 049.2285 116.3092 7531506 061.7003 000.3621 00.38783347054544
1 03145U 68014B   08317.58333333 +.00000495 +00000-0 +10000-3 0  9994
2 03145 049.2182 116.2315 7536947 061.7478 355.2587 00.38781711054554
1 03145U 68014B   08330.45833333 +.00000331 +00000-0 +10000-3 0  9999
2 03145 049.1824 115.9678 7572725 062.0192 352.4417 00.38783951054598
1 03145U 68014B   08333.04166667 +.00000245 +00000-0 +10000-3 0  9990
2 03145 049.1571 115.8578 7577911 062.0950 353.0861 00.38779519054617
1 03145U 68014B   08338.20833333 +.00000352 +00000-0 +10000-3 0  9993
2 03145 049.1380 115.7298 7595844 062.1334 354.5381 00.38774593054637
1 03145U 68014B   08340.75000000 +.00000483 +00000-0 +10000-3 0  9998
2 03145 049.1024 115.6323 7608590 062.2119 349.3231 00.38782134054631
1 03145U 68014B   08343.41666667 +.00000530 +00000-0 +10000-3 0  9994
2 03145 049.0553 115.4928 7615625 062.3177 001.6125 00.38782938054641
1 03145U 68014B   08345.95833333 +.00000365 +00000-0 +10000-3 0  9997
2 03145 049.0596 115.4441 7622841 062.3478 356.4855 00.38782713054664
1 03145U 68014B   08351.12500000 +.00000128 +00000-0 +10000-3 0  9992
2 03145 049.0319 115.3126 7642651 062.4757 357.6456 00.38779445054688
1 03145U 68014B   08353.66666667 +.00000212 +00000-0 +10000-3 0  9999
2 03145 049.0175 115.2556 7647606 062.5347 352.4362 00.38777950054683
1 03145U 68014B   08358.87500000 +.00000004 +00000-0 +10000-3 0  9994
2 03145 048.9983 115.1157 7658881 062.6678 359.4438 00.38781726054710
1 03145U 68014B   08364.04166667 -.00000064 +00000-0 +10000-3 0  9994
2 03145 048.9611 114.9285 7672530 062.7541 000.8676 00.38771048054733
1 03145U 68014B   08366.58333333 +.00000025 +00000-0 +10000-3 0  9997
2 03145 048.9468 114.8681 7685508 062.7907 355.7036 00.38777410054749
1 03145U 68014B   09005.75000000 +.00000063 +00000-0 +10000-3 0  9991
2 03145 048.8700 114.6204 7701303 062.9775 356.9990 00.38781532054767
1 03145U 68014B   09008.29166667 -.00000176 +00000-0 +10000-3 0  9991
2 03145 048.8757 114.5754 7710145 063.0125 351.8277 00.38781856054764
1 03145U 68014B   09013.50000000 -.00000319 +00000-0 +10000-3 0  9998
2 03145 048.8396 114.4181 7727395 063.1625 358.7996 00.38776904054792
1 03145U 68014B   09016.04166667 -.00000281 +00000-0 +10000-3 0  9990
2 03145 048.8311 114.3650 7732362 063.2226 353.5778 00.38778441054808
1 03145U 68014B   09018.66666667 -.00000408 +00000-0 +10000-3 0  9996
2 03145 048.8202 114.2934 7738012 063.2956 359.9775 00.38781630054811
1 03145U 68014B   09021.20833333 -.00000558 +00000-0 +10000-3 0  9992
2 03145 048.7931 114.1731 7743176 063.3837 354.7882 00.38778471054821
1 03145U 68014B   09023.79166667 -.00000599 +00000-0 +10000-3 0  9992
2 03145 048.7714 114.0647 7748990 063.4376 355.5102 00.38771368054836
1 03145U 68014B   09028.95833333 -.00000418 +00000-0 +10000-3 0  9996
2 03145 048.7281 113.8947 7772249 063.5416 356.8350 00.38777494054852
1 03145U 68014B   09034.12500000 -.00000467 +00000-0 +10000-3 0  9998
2 03145 048.6681 113.6659 7785319 063.7087 358.1798 00.38781324054871
1 03145U 68014B   09036.66666667 -.00000697 +00000-0 +10000-3 0  9996
2 03145 048.6656 113.6056 7794717 063.7609 352.9699 00.38780288054876
1 03145U 68014B   09039.29166667 -.00000763 +00000-0 +10000-3 0  9997
2 03145 048.6421 113.5097 7802831 063.8461 359.3663 00.38775737054891
1 03145U 68014B   09041.83333333 -.00000661 +00000-0 +10000-3 0  9993
2 03145 048.6249 113.4399 7808293 063.9162 354.1433 00.38775486054901
1 03145U 68014B   09044.41666667 -.00000656 +00000-0 +10000-3 0  9993
2 03145 048.6163 113.3753 7813585 063.9862 354.7245 00.38778987054913
1 03145U 68014B   09047.04166667 -.00000791 +00000-0 +10000-3 0  9990
2 03145 048.5943 113.2638 7818953 064.0808 001.1343 00.38780812054928
1 03145U 68014B   09049.58333333 -.00000869 +00000-0 +10000-3 0  9993
2 03145 048.5639 113.1295 7823506 064.1659 355.9941 00.38774711054939
1 03145U 68014B   09052.16666667 -.00000821 +00000-0 +10000-3 0  9998
2 03145 048.5504 113.0411 7830470 064.1992 356.7454 00.38768252054949
1 03145U 68014B   09054.75000000 -.00000684 +00000-0 +10000-3 0  9995
2 03145 048.5368 112.9746 7842305 064.2239 357.4251 00.38773376054958
1 03145U 68014B   09057.33333333 -.00000517 +00000-0 +10000-3 0  9995
2 03145 048.4780 112.8044 7852601 064.3531 358.0362 00.38778666054969
1 03145U 68014B   09059.91666667 -.00000462 +00000-0 +10000-3 0  9999
2 03145 048.4529 112.6831 7857696 064.4353 358.7437 00.38780612054979
1 03145U 68014B   09062.50000000 -.00000610 +00000-0 +10000-3 0  9996
2 03145 048.4503 112.6217 7865505 064.4810 359.4091 00.38781510054988
1 03145U 68014B   09062.50000000 -.00000610 +00000-0 +10000-3 0  9996
2 03145 048.4503 112.6217 7865505 064.4809 359.4091 00.38781510054986
1 03145U 68014B   09065.04166667 -.00000759 +00000-0 +10000-3 0  9994
2 03145 048.4354 112.5390 7874456 064.5533 354.1790 00.38778832054982
1 03145U 68014B   09070.25000000 -.00000553 +00000-0 +10000-3 0  9993
2 03145 048.4003 112.3822 7885814 064.6981 001.1984 00.38777138055016
1 03145U 68014B   09070.25000000 -.00000553 +00000-0 +10000-3 0  9993
2 03145 048.4003 112.3822 7885814 064.6981 001.1984 00.38777138055016
1 03145U 68014B   09072.79166667 -.00000582 +00000-0 +10000-3 0  9998
2 03145 048.3892 112.2989 7891075 064.7801 355.9562 00.38781473055022
1 03145U 68014B   09075.37500000 -.00000680 +00000-0 +10000-3 0  9997
2 03145 048.3590 112.1604 7895763 064.8844 356.5790 00.38779899055036
1 03145U 68014B   09077.91666667 -.00000669 +00000-0 +10000-3 0  9998
2 03145 048.3338 112.0334 7900338 064.9513 351.4927 00.38772389055037
1 03145U 68014B   09083.12500000 -.00000334 +00000-0 +10000-3 0  9995
2 03145 048.2973 111.8569 7922114 065.0439 358.7092 00.38777892055063
1 03145U 68014B   09085.66666667 -.00000156 +00000-0 +10000-3 0  9990
2 03145 048.2373 111.6655 7929348 065.1823 353.5466 00.38779312055062
1 03145U 68014B   09090.87500000 -.00000306 +00000-0 +10000-3 0  9994
2 03145 048.2339 111.5301 7943836 065.2763 000.7230 00.38784921055098
1 03145U 68014B   09093.41666667 -.00000353 +00000-0 +10000-3 0  9991
2 03145 048.2094 111.4288 7951866 065.3625 355.4903 00.38778897055103
1 03145U 68014B   09096.00000000 -.00000201 +00000-0 +10000-3 0  9994
2 03145 048.1893 111.3476 7956775 065.4310 356.1083 00.38776014055110
1 03145U 68014B   09098.58333333 -.00000105 +00000-0 +10000-3 0  9990
2 03145 048.1874 111.2929 7961807 065.4908 356.7031 00.38780973055125
1 03145U 68014B   09101.16666667 -.00000180 +00000-0 +10000-3 0  9991
2 03145 048.1722 111.1863 7966966 065.5846 357.2844 00.38784419055134
1 03145U 68014B   09103.75000000 -.00000242 +00000-0 +10000-3 0  9990
2 03145 048.1438 111.0446 7971191 065.6819 357.9499 00.38778495055142
1 03145U 68014B   09106.29166667 -.00000168 +00000-0 +10000-3 0  9991
2 03145 048.1282 110.9422 7976832 065.7227 352.8990 00.38772512055146
1 03145U 68014B   09108.87500000 +.00000006 +00000-0 +10000-3 0  9990
2 03145 048.1206 110.8806 7987995 065.7438 353.6271 00.38774064055159
1 03145U 68014B   09111.50000000 +.00000219 +00000-0 +10000-3 0  9995
2 03145 048.0731 110.7260 7999589 065.8577 000.0700 00.38781572055175
1 03145U 68014B   09114.04166667 +.00000342 +00000-0 +10000-3 0  9996
2 03145 048.0309 110.5588 8004795 065.9717 354.9557 00.38781734055172
1 03145U 68014B   09119.25000000 +.00000097 +00000-0 +10000-3 0  9999
2 03145 048.0337 110.4399 8021913 066.0574 002.0774 00.38784070055208
1 03145U 68014B   09121.79166667 +.00000126 +00000-0 +10000-3 0  9996
2 03145 048.0038 110.3295 8028612 066.1519 356.8496 00.38779450055211
1 03145U 68014B   09124.41666667 +.00000272 +00000-0 +10000-3 0  9995
2 03145 047.9926 110.2617 8033174 066.2153 003.2861 00.38779333055226
1 03145U 68014B   09126.95833333 +.00000263 +00000-0 +10000-3 0  9992
2 03145 047.9915 110.2013 8038335 066.2791 358.0535 00.38784346055236
1 03145U 68014B   09132.12500000 +.00000092 +00000-0 +10000-3 0  9990
2 03145 047.9414 109.9291 8047647 066.4624 359.3692 00.38776696055255
1 03145U 68014B   09134.66666667 +.00000188 +00000-0 +10000-3 0  9999
2 03145 047.9321 109.8509 8055451 066.4855 354.3218 00.38772395055252
1 03145U 68014B   09137.25000000 +.00000358 +00000-0 +10000-3 0  9999
2 03145 047.9141 109.7669 8067835 066.5355 354.9978 00.38779547055270
1 03145U 68014B   09137.29166667 +.00000361 +00000-0 +10000-3 0  9999
2 03145 047.9136 109.7653 8068005 066.5370 000.8148 00.38778155055274
1 03145U 68014B   09139.83333333 +.00000522 +00000-0 +10000-3 0  9996
2 03145 047.8588 109.5804 8076744 066.6723 355.6408 00.38783655055284
1 03145U 68014B   09142.41666667 +.00000538 +00000-0 +10000-3 0  9990
2 03145 047.8402 109.4649 8081927 066.7455 356.3648 00.38782890055292
1 03145U 68014B   09145.00000000 +.00000355 +00000-0 +10000-3 0  9998
2 03145 047.8496 109.4219 8090727 066.7744 357.0337 00.38786105055305
1 03145U 68014B   09147.54166667 +.00000209 +00000-0 +10000-3 0  9999
2 03145 047.8299 109.3253 8100368 066.8585 351.7895 00.38783473055305
1 03145U 68014B   09150.12500000 +.00000272 +00000-0 +10000-3 0  9990
2 03145 047.8002 109.2116 8106072 066.9573 352.3858 00.38779025055315
1 03145U 68014B   09152.75000000 +.00000339 +00000-0 +10000-3 0  9990
2 03145 047.7939 109.1491 8110702 067.0197 358.8121 00.38781466055335
1 03145U 68014B   09155.29166667 +.00000215 +00000-0 +10000-3 0  9997
2 03145 047.7841 109.0596 8116006 067.1018 353.5774 00.38784622055331
1 03145U 68014B   09160.50000000 +.00000028 +00000-0 +10000-3 0  9997
2 03145 047.7292 108.7712 8126071 067.2763 000.7762 00.38773416055368
1 03145U 68014B   09163.04166667 +.00000126 +00000-0 +10000-3 0  9990
2 03145 047.7191 108.6969 8136039 067.3033 355.6983 00.38774370055373
1 03145U 68014B   09165.66666667 +.00000273 +00000-0 +10000-3 0  9998
2 03145 047.6766 108.5509 8147802 067.4069 002.1555 00.38779861055389
1 03145U 68014B   09168.20833333 +.00000359 +00000-0 +10000-3 0  9992
2 03145 047.6273 108.3649 8153996 067.5391 357.0189 00.38782358055396
1 03145U 68014B   09170.79166667 +.00000252 +00000-0 +10000-3 0  9990
2 03145 047.6215 108.2752 8160080 067.5948 357.7348 00.38783016055404
1 03145U 68014B   09173.37500000 +.00000010 +00000-0 +10000-3 0  9992
2 03145 047.6194 108.2069 8169780 067.6494 358.3594 00.38784173055410
1 03145U 68014B   09175.91666667 -.00000087 +00000-0 +10000-3 0  9991
2 03145 047.5910 108.0843 8177947 067.7545 353.1124 00.38780024055418
1 03145U 68014B   09181.12500000 -.00000053 +00000-0 +10000-3 0  9992
2 03145 047.5607 107.9071 8187600 067.9216 000.1192 00.38781858055449
1 03145U 68014B   09183.66666667 -.00000257 +00000-0 +10000-3 0  9991
2 03145 047.5393 107.7747 8192535 068.0282 354.8981 00.38783038055455
1 03145U 68014B   09186.29166667 -.00000406 +00000-0 +10000-3 0  9994
2 03145 047.5086 107.6056 8196978 068.1370 001.4004 00.38776267055468
1 03145U 68014B   09188.83333333 -.00000390 +00000-0 +10000-3 0  9994
2 03145 047.4935 107.4963 8203616 068.1852 356.3438 00.38770599055474
1 03145U 68014B   09194.00000000 -.00000152 +00000-0 +10000-3 0  9998
2 03145 047.4190 107.1919 8224044 068.3900 357.6727 00.38779276055497
1 03145U 68014B   09196.54166667 -.00000136 +00000-0 +10000-3 0  9993
2 03145 047.3868 107.0358 8228868 068.4966 352.5711 00.38780901055499
1 03145U 68014B   09199.12500000 -.00000328 +00000-0 +10000-3 0  9996
2 03145 047.3868 106.9580 8236175 068.5488 353.2535 00.38782128055501
1 03145U 68014B   09201.75000000 -.00000554 +00000-0 +10000-3 0  9995
2 03145 047.3745 106.8531 8245397 068.6331 359.6668 00.38780058055523
1 03145U 68014B   09204.29166667 -.00000564 +00000-0 +10000-3 0  9990
2 03145 047.3471 106.7266 8251619 068.7418 354.4309 00.38776098055528
1 03145U 68014B   09206.91666667 -.00000501 +00000-0 +10000-3 0  9997
2 03145 047.3305 106.6286 8256176 068.8332 000.8395 00.38777203055542
1 03145U 68014B   09209.45833333 -.00000621 +00000-0 +10000-3 0  9998
2 03145 047.3169 106.5205 8260880 068.9294 355.6081 00.38781721055559
1 03145U 68014B   09212.04166667 -.00000831 +00000-0 +10000-3 0  9999
2 03145 047.2867 106.3481 8265181 069.0558 356.2380 00.38779007055565
1 03145U 68014B   09214.62500000 -.00000903 +00000-0 +10000-3 0  9998
2 03145 047.2610 106.1876 8269564 069.1494 356.9714 00.38771478055579
1 03145U 68014B   09217.16666667 -.00000822 +00000-0 +10000-3 0  9992
2 03145 047.2494 106.0911 8278096 069.1917 351.9055 00.38768974055578
1 03145U 68014B   09219.75000000 -.00000672 +00000-0 +10000-3 0  9995
2 03145 047.2093 105.9261 8289058 069.3059 352.5558 00.38775266055586
1 03145U 68014B   09222.33333333 -.00000545 +00000-0 +10000-3 0  9990
2 03145 047.1534 105.7035 8295090 069.4658 353.2383 00.38777751055597
1 03145U 68014B   09227.54166667 -.00000796 +00000-0 +10000-3 0  9990
2 03145 047.1365 105.4948 8308495 069.6130 000.4255 00.38780920055614
1 03145U 68014B   09230.08333333 -.00000917 +00000-0 +10000-3 0  9994
2 03145 047.1130 105.3632 8315716 069.7204 355.2028 00.38776219055626
1 03145U 68014B   09232.66666667 -.00000828 +00000-0 +10000-3 0  9990
2 03145 047.0910 105.2448 8320674 069.8237 355.7985 00.38774226055646
1 03145U 68014B   09235.25000000 -.00000786 +00000-0 +10000-3 0  9994
2 03145 047.0783 105.1401 8325367 069.9205 356.3802 00.38777873055659
1 03145U 68014B   09237.79166667 -.00000937 +00000-0 +10000-3 0  9995
2 03145 047.0553 104.9865 8329788 070.0457 351.1556 00.38780907055659
1 03145U 68014B   09240.37500000 -.00001079 +00000-0 +10000-3 0  9994
2 03145 047.0238 104.7941 8333424 070.1748 351.8367 00.38776027055664
1 03145U 68014B   09242.95833333 -.00001038 +00000-0 +10000-3 0  9993
2 03145 047.0050 104.6569 8338965 070.2448 352.6056 00.38769462055674
1 03145U 68014B   09245.54166667 -.00000870 +00000-0 +10000-3 0  9993
2 03145 046.9854 104.5383 8349371 070.3119 353.3230 00.38771030055683
1 03145U 68014B   09248.12500000 -.00000668 +00000-0 +10000-3 0  9998
2 03145 046.9296 104.3033 8358354 070.4803 353.9722 00.38776418055693
1 03145U 68014B   09250.70833333 -.00000541 +00000-0 +10000-3 0  9993
2 03145 046.8926 104.1036 8362722 070.6168 354.6991 00.38778540055709
1 03145U 68014B   09253.29166667 -.00000614 +00000-0 +10000-3 0  9990
2 03145 046.8933 104.0186 8369234 070.6735 355.4044 00.38782316055712
1 03145U 68014B   09255.91666667 -.00000782 +00000-0 +10000-3 0  9992
2 03145 046.8805 103.9001 8377431 070.7713 001.8308 00.38781437055728
1 03145U 68014B   09258.45833333 -.00000763 +00000-0 +10000-3 0  9999
2 03145 046.8532 103.7555 8383044 070.8893 356.6171 00.38775607055747
1 03145U 68014B   09261.04166667 -.00000609 +00000-0 +10000-3 0  9996
2 03145 046.8390 103.6495 8387522 070.9846 357.2194 00.38776384055751
1 03145U 68014B   09263.62500000 -.00000612 +00000-0 +10000-3 0  9999
2 03145 046.8259 103.5213 8392411 071.0983 357.7905 00.38782491055761
1 03145U 68014B   09266.20833333 -.00000758 +00000-0 +10000-3 0  9995
2 03145 046.7976 103.3256 8396310 071.2461 358.4057 00.38782194055773
1 03145U 68014B   09268.79166667 -.00000790 +00000-0 +10000-3 0  9996
2 03145 046.7701 103.1386 8400008 071.3613 359.1374 00.38774226055789
1 03145U 68014B   09271.33333333 -.00000641 +00000-0 +10000-3 0  9991
2 03145 046.7486 102.9912 8406094 071.4705 353.9293 00.38774230055782
1 03145U 68014B   09273.91666667 -.00000409 +00000-0 +10000-3 0  9998
2 03145 046.7215 102.8496 8418346 071.5341 354.7726 00.38777090055796
1 03145U 68014B   09276.50000000 -.00000183 +00000-0 +10000-3 0  9998
2 03145 046.6669 102.5831 8424774 071.7248 355.4519 00.38779129055803
1 03145U 68014B   09279.08333333 -.00000095 +00000-0 +10000-3 0  9994
2 03145 046.6531 102.4378 8429137 071.8203 356.2005 00.38782407055819
1 03145U 68014B   09281.66666667 -.00000204 +00000-0 +10000-3 0  9992
2 03145 046.6571 102.3605 8437067 071.8775 356.8664 00.38786943055838
1 03145U 68014B   09284.25000000 -.00000297 +00000-0 +10000-3 0  9995
2 03145 046.6305 102.2067 8444630 072.0033 357.4563 00.38781808055849
1 03145U 68014B   09289.41666667 -.00000039 +00000-0 +10000-3 0  9999
2 03145 046.6014 101.9682 8453606 072.2115 358.6628 00.38782298055862
1 03145U 68014B   09291.95833333 -.00000117 +00000-0 +10000-3 0  9994
2 03145 046.5864 101.8162 8458202 072.3410 353.4164 00.38785707055868
1 03145U 68014B   09294.54166667 -.00000244 +00000-0 +10000-3 0  9992
2 03145 046.5558 101.6010 8461520 072.4937 354.0734 00.38781173055874
1 03145U 68014B   09297.12500000 -.00000195 +00000-0 +10000-3 0  9997
2 03145 046.5346 101.4310 8466229 072.5886 354.8404 00.38773762055883
1 03145U 68014B   09298.75000000 -.00000078 +00000-0 +10000-3 0  9992
2 03145 046.5291 101.3569 8473117 072.6230 221.7506 00.38791258055891
1 03145U 68014B   09301.29166667 +.00000154 +00000-0 +10000-3 0  9992
2 03145 046.4805 101.1512 8482921 072.7595 216.6252 00.38783397055903
1 03145U 68014B   09303.87500000 +.00000372 +00000-0 +10000-3 0  9993
2 03145 046.4376 100.9185 8487997 072.9337 217.3451 00.38783546055919
1 03145U 68014B   09304.91666667 +.00000427 +00000-0 +10000-3 0  9992
2 03145 046.4326 100.8303 8490141 072.9967 002.7858 00.38783264055924
1 03145U 68014B   09307.45833333 +.00000416 +00000-0 +10000-3 0  9998
2 03145 046.4354 100.7364 8495819 073.0546 357.7057 00.38784892055936
1 03145U 68014B   09307.45833333 +.00000416 +00000-0 +10000-3 0  9998
2 03145 046.4354 100.7364 8495818 073.0546 357.7057 00.38784892055935
1 03145U 68014B   09310.04166667 +.00000259 +00000-0 +10000-3 0  9991
2 03145 046.4292 100.6334 8504743 073.1366 358.3274 00.38786432055942
1 03145U 68014B   09312.62500000 +.00000226 +00000-0 +10000-3 0  9994
2 03145 046.3975 100.4482 8511174 073.2866 358.9102 00.38782165055959
1 03145U 68014B   09315.16666667 +.00000365 +00000-0 +10000-3 0  9992
2 03145 046.3801 100.3234 8515029 073.3942 353.7063 00.38780213055951
1 03145U 68014B   09317.75000000 +.00000389 +00000-0 +10000-3 0  9998
2 03145 046.3756 100.2199 8519733 073.4908 354.2887 00.38786480055961
1 03145U 68014B   09320.37500000 +.00000209 +00000-0 +10000-3 0  9996
2 03145 046.3491 100.0227 8524047 073.6441 000.6932 00.38787169055974
1 03145U 68014B   09322.91666667 +.00000096 +00000-0 +10000-3 0  9994
2 03145 046.3187 099.8034 8527256 073.7883 355.5793 00.38779248055980
1 03145U 68014B   09325.54166667 +.00000183 +00000-0 +10000-3 0  9998
2 03145 046.3043 099.6536 8534022 073.8676 002.1730 00.38772887056008
1 03145U 68014B   09328.08333333 +.00000369 +00000-0 +10000-3 0  9992
2 03145 046.2769 099.4919 8544626 073.9720 357.0586 00.38778506056013
1 03145U 68014B   09330.66666667 +.00000552 +00000-0 +10000-3 0  9992
2 03145 046.2271 099.2191 8552190 074.1701 357.7291 00.38784093056027
1 03145U 68014B   09333.25000000 +.00000619 +00000-0 +10000-3 0  9997
2 03145 046.2048 099.0227 8556490 074.3037 358.4720 00.38784653056036
1 03145U 68014B   09335.79166667 +.00000482 +00000-0 +10000-3 0  9998
2 03145 046.2067 098.9296 8563670 074.3679 353.3525 00.38787399056038
1 03145U 68014B   09338.37500000 +.00000287 +00000-0 +10000-3 0  9991
2 03145 046.1882 098.7765 8572529 074.4912 353.9415 00.38786597056049
1 03145U 68014B   09341.00000000 +.00000288 +00000-0 +10000-3 0  9991
2 03145 046.1567 098.5850 8578058 074.6491 000.3384 00.38780454056054
1 03145U 68014B   09343.54166667 +.00000363 +00000-0 +10000-3 0  9998
2 03145 046.1449 098.4671 8581939 074.7543 355.1233 00.38781881056064
1 03145U 68014B   09346.12500000 +.00000231 +00000-0 +10000-3 0  9992
2 03145 046.1341 098.3242 8586807 074.8783 355.6985 00.38787585056082
1 03145U 68014B   09348.70833333 -.00000021 +00000-0 +10000-3 0  9994
2 03145 046.1043 098.0812 8590410 075.0572 356.3227 00.38784643056095
1 03145U 68014B   09351.29166667 -.00000114 +00000-0 +10000-3 0  9994
2 03145 046.0791 097.8686 8594450 075.1893 357.0645 00.38774870056100
1 03145U 68014B   09353.87500000 -.00000021 +00000-0 +10000-3 0  9990
2 03145 046.0629 097.7212 8603040 075.2721 357.8178 00.38773747056113
1 03145U 68014B   09356.41666667 +.00000127 +00000-0 +10000-3 0  9991
2 03145 046.0229 097.4881 8612953 075.4374 352.6668 00.38780372056116
1 03145U 68014B   09359.00000000 +.00000234 +00000-0 +10000-3 0  9991
2 03145 045.9799 097.2087 8618408 075.6402 353.3645 00.38782512056129
1 03145U 68014B   09361.62500000 +.00000177 +00000-0 +10000-3 0  9993
2 03145 045.9699 097.0424 8623467 075.7559 359.9160 00.38784765056133
1 03145U 68014B   09364.16666667 -.00000056 +00000-0 +10000-3 0  9994
2 03145 045.9659 096.9169 8631568 075.8492 354.7517 00.38784905056147
1 03145U 68014B   10001.75000000 -.00000231 +00000-0 +10000-3 0  9997
2 03145 045.9429 096.7227 8639080 076.0076 355.3278 00.38781763056165
1 03145U 68014B   10006.91666667 -.00000215 +00000-0 +10000-3 0  9999
2 03145 045.9088 096.4008 8647625 076.2833 356.4914 00.38782226056183
1 03145U 68014B   10009.50000000 -.00000462 +00000-0 +10000-3 0  9994
2 03145 045.8900 096.1956 8651996 076.4517 357.0755 00.38785306056194
1 03145U 68014B   10012.04166667 -.00000701 +00000-0 +10000-3 0  9995
2 03145 045.8632 095.9393 8655105 076.6330 351.9296 00.38778808056191
1 03145U 68014B   10014.62500000 -.00000728 +00000-0 +10000-3 0  9993
2 03145 045.8471 095.7480 8660262 076.7486 352.6942 00.38771438056200
1 03145U 68014B   10017.25000000 -.00000603 +00000-0 +10000-3 0  9992
2 03145 045.8223 095.5493 8669986 076.8766 359.2173 00.38772751056210
1 03145U 68014B   10019.79166667 -.00000465 +00000-0 +10000-3 0  9991
2 03145 045.7764 095.2452 8677462 077.1002 354.0624 00.38778284056228
1 03145U 68014B   10022.37500000 -.00000407 +00000-0 +10000-3 0  9998
2 03145 045.7479 094.9920 8681560 077.2822 354.7911 00.38780792056236
1 03145U 68014B   10025.00000000 -.00000544 +00000-0 +10000-3 0  9998
2 03145 045.7437 094.8385 8687656 077.3920 001.3151 00.38783169056249
1 03145U 68014B   10027.54166667 -.00000777 +00000-0 +10000-3 0  9999
2 03145 045.7330 094.6652 8695006 077.5282 356.1173 00.38781582056261
1 03145U 68014B   10030.12500000 -.00000847 +00000-0 +10000-3 0  9998
2 03145 045.7113 094.4570 8700603 077.7000 356.6998 00.38776289056276
1 03145U 68014B   10032.66666667 -.00000770 +00000-0 +10000-3 0  9996
2 03145 045.6849 094.2936 8704157 077.8444 351.4583 00.38775865056278
1 03145U 68014B   10035.25000000 -.00000855 +00000-0 +10000-3 0  9991
2 03145 045.6701 094.1040 8708243 078.0067 352.0302 00.38782072056289
1 03145U 68014B   10037.83333333 -.00001117 +00000-0 +10000-3 0  9997
2 03145 045.6475 093.8390 8711591 078.2098 352.6432 00.38782334056299
1 03145U 68014B   10040.41666667 -.00001252 +00000-0 +10000-3 0  9994
2 03145 045.6352 093.5804 8714445 078.3856 353.3666 00.38773763056309
1 03145U 68014B   10043.00000000 -.00001158 +00000-0 +10000-3 0  9990
2 03145 045.6210 093.3943 8721140 078.5006 354.1321 00.38769797056313
1 03145U 68014B   10045.62500000 -.00000967 +00000-0 +10000-3 0  9992
2 03145 045.5929 093.1241 8730229 078.6885 000.6264 00.38773652056327
1 03145U 68014B   10048.16666667 -.00000801 +00000-0 +10000-3 0  9993
2 03145 045.5510 092.7867 8734977 078.9361 355.5047 00.38776875056330
1 03145U 68014B   10050.75000000 -.00000761 +00000-0 +10000-3 0  9999
2 03145 045.5385 092.5758 8738999 079.0870 356.2458 00.38781204056349
1 03145U 68014B   10053.37500000 -.00000912 +00000-0 +10000-3 0  9993
2 03145 045.5301 092.4006 8745746 079.2230 002.7384 00.38783726056366
1 03145U 68014B   10055.91666667 -.00001052 +00000-0 +10000-3 0  9993
2 03145 045.5136 092.1870 8751643 079.3935 357.5312 00.38778869056379
1 03145U 68014B   10058.50000000 -.00000977 +00000-0 +10000-3 0  9999
2 03145 045.5051 091.9907 8755726 079.5665 358.1306 00.38774358056381
1 03145U 68014B   10061.04166667 -.00000877 +00000-0 +10000-3 0  9993
2 03145 045.4932 091.8091 8759628 079.7262 352.8870 00.38778924056381
1 03145U 68014B   10063.62500000 -.00001008 +00000-0 +10000-3 0  9999
2 03145 045.4774 091.5583 8763173 079.9300 353.4616 00.38784798056395
1 03145U 68014B   10068.83333333 -.00001181 +00000-0 +10000-3 0  9992
2 03145 045.4405 091.0315 8769145 080.2887 000.7160 00.38771862056411
1 03145U 68014B   10071.37500000 -.00000973 +00000-0 +10000-3 0  9990
2 03145 045.4225 090.8147 8777158 080.4327 355.6451 00.38773698056420
1 03145U 68014B   10073.95833333 -.00000725 +00000-0 +10000-3 0  9999
2 03145 045.3855 090.4618 8784293 080.6921 356.3265 00.38777443056431
1 03145U 68014B   10076.50000000 -.00000542 +00000-0 +10000-3 0  9997
2 03145 045.3628 090.1547 8787394 080.9143 351.2529 00.38779005056445
1 03145U 68014B   10079.08333333 -.00000526 +00000-0 +10000-3 0  9993
2 03145 045.3633 089.9878 8792384 081.0339 351.9875 00.38784592056457
1 03145U 68014B   10081.70833333 -.00000660 +00000-0 +10000-3 0  9999
