ATM2D_JR71   291    39
 0.80109E-03 0.66758E-03 0.55636E-03 0.46369E-03 0.38648E-03 0.32214E-03 0.26853E-03 0.22385E-03
 0.18662E-03 0.15559E-03 0.12973E-03 0.10817E-03 0.90197E-04 0.75216E-04 0.62727E-04 0.52314E-04
 0.43633E-04 0.36394E-04 0.30358E-04 0.25324E-04 0.21127E-04 0.17626E-04 0.14706E-04 0.12270E-04
 0.10238E-04 0.85437E-05 0.71299E-05 0.59504E-05 0.49663E-05 0.41452E-05 0.34600E-05 0.28798E-05
 0.23957E-05 0.19923E-05 0.16567E-05 0.13780E-05 0.11468E-05 0.95521E-06 0.79652E-06 0.66500E-06
 0.55584E-06 0.46487E-06 0.38917E-06 0.32620E-06 0.27379E-06 0.23018E-06 0.19387E-06 0.16361E-06
 0.13838E-06 0.11731E-06 0.99706E-07 0.84968E-07 0.72610E-07 0.62229E-07 0.53492E-07 0.46123E-07
 0.39893E-07 0.34614E-07 0.30130E-07 0.26311E-07 0.23050E-07 0.20258E-07 0.17861E-07 0.15798E-07
 0.14017E-07 0.12474E-07 0.11145E-07 0.99907E-08 0.89845E-08 0.81035E-08 0.73293E-08 0.66464E-08
 0.60420E-08 0.55053E-08 0.50273E-08 0.46005E-08 0.42181E-08 0.38749E-08 0.35659E-08 0.32871E-08
 0.30350E-08 0.28066E-08 0.25993E-08 0.24106E-08 0.22386E-08 0.20816E-08 0.19381E-08 0.18065E-08
 0.16859E-08 0.15750E-08 0.14729E-08 0.13789E-08 0.12922E-08 0.12120E-08 0.11379E-08 0.10692E-08
 0.10055E-08 0.94644E-09 0.89152E-09 0.84043E-09 0.79286E-09 0.74852E-09 0.70715E-09 0.66852E-09
 0.63242E-09 0.59864E-09 0.56702E-09 0.53739E-09 0.50961E-09 0.48353E-09 0.45904E-09 0.43603E-09
 0.41438E-09 0.39401E-09 0.37482E-09 0.35674E-09 0.33969E-09 0.32360E-09 0.30840E-09 0.29405E-09
 0.28049E-09 0.26766E-09 0.25551E-09 0.24402E-09 0.23313E-09 0.22281E-09 0.21302E-09 0.20373E-09
 0.19492E-09 0.18655E-09 0.17860E-09 0.17104E-09 0.16385E-09 0.15702E-09 0.15051E-09 0.14432E-09
 0.13842E-09 0.13280E-09 0.12744E-09 0.12233E-09 0.11745E-09 0.10836E-09 0.10007E-09 0.92505E-10
 0.85586E-10 0.79252E-10 0.73447E-10 0.68121E-10 0.63228E-10 0.58730E-10 0.54590E-10 0.50775E-10
 0.47257E-10 0.44009E-10 0.41009E-10 0.38235E-10 0.35668E-10 0.33290E-10 0.31087E-10 0.29043E-10
 0.27146E-10 0.25384E-10 0.23747E-10 0.22224E-10 0.20808E-10 0.19488E-10 0.18259E-10 0.17114E-10
 0.16046E-10 0.15049E-10 0.14119E-10 0.13250E-10 0.12438E-10 0.11679E-10 0.10970E-10 0.10306E-10
 0.96848E-11 0.91032E-11 0.85585E-11 0.80483E-11 0.75701E-11 0.71218E-11 0.67014E-11 0.63071E-11
 0.59371E-11 0.55898E-11 0.52638E-11 0.49577E-11 0.46702E-11 0.44000E-11 0.41462E-11 0.39076E-11
 0.36833E-11 0.34723E-11 0.32740E-11 0.30874E-11 0.29118E-11 0.27466E-11 0.25911E-11 0.24447E-11
 0.23068E-11 0.21771E-11 0.20548E-11 0.19397E-11 0.18312E-11 0.17290E-11 0.16327E-11 0.15419E-11
 0.14564E-11 0.13757E-11 0.12997E-11 0.12280E-11 0.11604E-11 0.10966E-11 0.10364E-11 0.97969E-12
 0.92615E-12 0.87563E-12 0.82796E-12 0.78297E-12 0.74050E-12 0.70042E-12 0.66258E-12 0.62686E-12
 0.59313E-12 0.56128E-12 0.53120E-12 0.50279E-12 0.47596E-12 0.45062E-12 0.42667E-12 0.40405E-12
 0.38268E-12 0.36248E-12 0.34340E-12 0.32536E-12 0.30831E-12 0.29220E-12 0.27697E-12 0.26257E-12
 0.24895E-12 0.23608E-12 0.22390E-12 0.21239E-12 0.20150E-12 0.19120E-12 0.18146E-12 0.17224E-12
 0.16352E-12 0.15527E-12 0.14746E-12 0.14008E-12 0.13308E-12 0.12647E-12 0.12020E-12 0.11427E-12
 0.10865E-12 0.10334E-12 0.98302E-13 0.93534E-13 0.89017E-13 0.84739E-13 0.80686E-13 0.76846E-13
 0.73208E-13 0.69760E-13 0.66492E-13 0.63394E-13 0.60457E-13 0.57673E-13 0.55033E-13 0.52530E-13
 0.50155E-13 0.47903E-13 0.45766E-13 0.43738E-13 0.41814E-13 0.39988E-13 0.38254E-13 0.36609E-13
 0.35046E-13 0.33562E-13 0.32152E-13 0.30812E-13 0.29540E-13 0.28330E-13 0.27181E-13 0.26088E-13
 0.25049E-13 0.24061E-13 0.23120E-13
     5.484     5.486     5.488     5.489     5.491     5.493     5.495     5.496
     5.498     5.500     5.501     5.503     5.505     5.507     5.508     5.510
     5.512     5.513     5.515     5.517     5.519     5.520     5.522     5.524
     5.525     5.527     5.529     5.531     5.532     5.534     5.494     5.440
     5.426     5.420     5.422     5.433     5.454     5.483     5.519     5.556
     5.583     5.607     5.643     5.685     5.736     5.794     5.860     5.935
     6.018     6.110     6.210     6.320     6.438     6.564     6.700     6.844
     6.997     7.159     7.329     7.508     7.696     7.893     8.098     8.313
     8.536     8.784     9.079     9.360     9.638     9.915    10.190    10.462
    10.733    11.002    11.269    11.534    11.797    12.058    12.318    12.575
    12.831    13.085    13.337    13.587    13.836    14.083    14.328    14.571
    14.813    15.052    15.291    15.527    15.762    15.995    16.227    16.457
    16.685    16.912    17.137    17.360    17.582    17.802    18.021    18.238
    18.454    18.668    18.881    19.092    19.302    19.510    19.717    19.922
    20.125    20.327    20.528    20.727    20.925    21.121    21.316    21.509
    21.701    21.891    22.080    22.268    22.454    22.638    22.821    23.003
    23.183    23.361    23.538    23.714    23.888    24.061    24.232    24.402
    24.570    24.737    24.903    25.066    25.229    25.549    25.863    26.172
    26.474    26.771    27.062    27.347    27.625    27.898    28.166    28.427
    28.682    28.932    29.176    29.415    29.648    29.875    30.097    30.313
    30.524    30.730    30.931    31.127    31.317    31.503    31.684    31.860
    32.031    32.199    32.361    32.519    32.674    32.824    32.970    33.112
    33.250    33.385    33.516    33.644    33.769    33.890    34.008    34.123
    34.236    34.345    34.452    34.556    34.658    34.758    34.855    34.950
    35.043    35.134    35.223    35.310    35.396    35.480    35.562    35.644
    35.723    35.802    35.879    35.956    36.031    36.105    36.179    36.252
    36.324    36.395    36.466    36.537    36.607    36.677    36.747    36.817
    36.886    36.956    37.026    37.096    37.166    37.236    37.307    37.378
    37.450    37.523    37.596    37.670    37.745    37.821    37.898    37.976
    38.056    38.136    38.219    38.302    38.387    38.474    38.563    38.653
    38.746    38.840    38.937    39.036    39.137    39.241    39.348    39.457
    39.570    39.685    39.804    39.925    40.051    40.179    40.312    40.448
    40.588    40.733    40.882    41.035    41.193    41.356    41.524    41.697
    41.876    42.060    42.250    42.446    42.648    42.856    43.072    43.294
    43.523    43.759    44.003    44.255    44.515    44.783    45.060    45.345
    45.640    45.943    46.257    46.580    46.914    47.257    47.612    47.978
    48.354    48.743    49.143
 0.80109E-03 0.66758E-03 0.55636E-03 0.46369E-03 0.38648E-03 0.32214E-03 0.26853E-03 0.22385E-03
 0.18662E-03 0.15559E-03 0.12973E-03 0.10817E-03 0.90197E-04 0.75216E-04 0.62727E-04 0.52314E-04
 0.43633E-04 0.36394E-04 0.30358E-04 0.25324E-04 0.21127E-04 0.17626E-04 0.14706E-04 0.12270E-04
 0.10238E-04 0.85437E-05 0.71299E-05 0.59504E-05 0.49663E-05 0.41452E-05 0.34600E-05 0.28798E-05
 0.23956E-05 0.19922E-05 0.16565E-05 0.13777E-05 0.11464E-05 0.95480E-06 0.79609E-06 0.66456E-06
 0.55541E-06 0.46447E-06 0.38880E-06 0.32587E-06 0.27351E-06 0.22995E-06 0.19368E-06 0.16347E-06
 0.13828E-06 0.11725E-06 0.99682E-07 0.84974E-07 0.72642E-07 0.62283E-07 0.53564E-07 0.46210E-07
 0.39992E-07 0.34721E-07 0.30244E-07 0.26429E-07 0.23171E-07 0.20381E-07 0.17984E-07 0.15921E-07
 0.14138E-07 0.12594E-07 0.11261E-07 0.10104E-07 0.90942E-08 0.82100E-08 0.74326E-08 0.67466E-08
 0.61391E-08 0.55994E-08 0.51185E-08 0.46887E-08 0.43035E-08 0.39574E-08 0.36457E-08 0.33643E-08
 0.31096E-08 0.28786E-08 0.26688E-08 0.24777E-08 0.23035E-08 0.21442E-08 0.19985E-08 0.18648E-08
 0.17421E-08 0.16293E-08 0.15254E-08 0.14295E-08 0.13410E-08 0.12591E-08 0.11834E-08 0.11131E-08
 0.10479E-08 0.98738E-09 0.93105E-09 0.87861E-09 0.82973E-09 0.78413E-09 0.74156E-09 0.70176E-09
 0.66453E-09 0.62968E-09 0.59702E-09 0.56639E-09 0.53764E-09 0.51064E-09 0.48526E-09 0.46138E-09
 0.43890E-09 0.41773E-09 0.39777E-09 0.37895E-09 0.36119E-09 0.34441E-09 0.32855E-09 0.31356E-09
 0.29938E-09 0.28595E-09 0.27324E-09 0.26119E-09 0.24977E-09 0.23893E-09 0.22865E-09 0.21888E-09
 0.20961E-09 0.20079E-09 0.19241E-09 0.18443E-09 0.17685E-09 0.16962E-09 0.16274E-09 0.15618E-09
 0.14993E-09 0.14397E-09 0.13829E-09 0.13286E-09 0.12768E-09 0.11801E-09 0.10918E-09 0.10110E-09
 0.93703E-10 0.86922E-10 0.80697E-10 0.74978E-10 0.69716E-10 0.64870E-10 0.60403E-10 0.56281E-10
 0.52474E-10 0.48955E-10 0.45698E-10 0.42683E-10 0.39888E-10 0.37295E-10 0.34889E-10 0.32654E-10
 0.30576E-10 0.28643E-10 0.26844E-10 0.25168E-10 0.23607E-10 0.22150E-10 0.20792E-10 0.19523E-10
