day,apogee_alt_km,sma_km,ecc
  325.9506,   5050.2907,   8982.8609,  0.272248
  326.0487,   5049.9098,   8982.6648,  0.272233
  326.1467,   5049.5287,   8982.4686,  0.272219
  326.2448,   5049.1474,   8982.2723,  0.272204
  326.3429,   5048.7659,   8982.0759,  0.272189
  326.4409,   5048.3840,   8981.8793,  0.272175
  326.5390,   5048.0020,   8981.6827,  0.272160
  326.6370,   5047.6196,   8981.4860,  0.272145
  326.7350,   5047.2369,   8981.2891,  0.272131
  326.8331,   5046.8540,   8981.0921,  0.272116
  326.9311,   5046.4707,   8980.8951,  0.272101
  327.0292,   5046.0871,   8980.6979,  0.272086
  327.1272,   5045.7032,   8980.5006,  0.272072
  327.2252,   5045.3190,   8980.3032,  0.272057
  327.3232,   5044.9344,   8980.1057,  0.272042
  327.4213,   5044.5495,   8979.9081,  0.272027
  327.5193,   5044.1642,   8979.7104,  0.272012
  327.6173,   5043.7785,   8979.5127,  0.271997
  327.7153,   5043.3924,   8979.3148,  0.271982
  327.8133,   5043.0060,   8979.1168,  0.271967
  327.9113,   5042.6192,   8978.9188,  0.271952
  328.0093,   5042.2320,   8978.7206,  0.271937
  328.1073,   5041.8444,   8978.5224,  0.271922
  328.2053,   5041.4564,   8978.3240,  0.271907
  328.3033,   5041.0679,   8978.1256,  0.271892
  328.4013,   5040.6791,   8977.9272,  0.271877
  328.4993,   5040.2899,   8977.7286,  0.271861
  328.5972,   5039.9002,   8977.5300,  0.271846
  328.6952,   5039.5102,   8977.3313,  0.271831
  328.7932,   5039.1197,   8977.1325,  0.271815
  328.8912,   5038.7288,   8976.9337,  0.271800
  328.9891,   5038.3374,   8976.7348,  0.271785
  329.0871,   5037.9457,   8976.5359,  0.271769
  329.1851,   5037.5535,   8976.3368,  0.271754
  329.2830,   5037.1609,   8976.1378,  0.271738
  329.3810,   5036.7679,   8975.9387,  0.271723
  329.4789,   5036.3745,   8975.7395,  0.271707
  329.5769,   5035.9807,   8975.5404,  0.271691
  329.6748,   5035.5865,   8975.3411,  0.271676
  329.7728,   5035.1919,   8975.1419,  0.271660
  329.8707,   5034.7969,   8974.9426,  0.271644
  329.9686,   5034.4015,   8974.7433,  0.271628
  330.0666,   5034.0057,   8974.5439,  0.271612
  330.1645,   5033.6095,   8974.3445,  0.271597
  330.2624,   5033.2130,   8974.1452,  0.271581
  330.3604,   5032.8161,   8973.9458,  0.271565
  330.4583,   5032.4189,   8973.7464,  0.271549
  330.5562,   5032.0213,   8973.5470,  0.271533
  330.6541,   5031.6233,   8973.3475,  0.271517
  330.7520,   5031.2251,   8973.1481,  0.271500
  330.8499,   5030.8265,   8972.9487,  0.271484
  330.9478,   5030.4277,   8972.7493,  0.271468
  331.0457,   5030.0285,   8972.5499,  0.271452
  331.1436,   5029.6291,   8972.3506,  0.271436
  331.2415,   5029.2294,   8972.1512,  0.271419
  331.3394,   5028.8295,   8971.9519,  0.271403
  331.4373,   5028.4293,   8971.7526,  0.271387
  331.5352,   5028.0289,   8971.5533,  0.271370
  331.6331,   5027.6283,   8971.3540,  0.271354
  331.7309,   5027.2274,   8971.1548,  0.271337
  331.8288,   5026.8264,   8970.9556,  0.271321
  331.9267,   5026.4253,   8970.7564,  0.271304
  332.0245,   5026.0240,   8970.5573,  0.271288
  332.1224,   5025.6225,   8970.3583,  0.271271
  332.2203,   5025.2210,   8970.1592,  0.271255
  332.3181,   5024.8193,   8969.9603,  0.271238
  332.4160,   5024.4176,   8969.7613,  0.271222
  332.5138,   5024.0158,   8969.5625,  0.271205
  332.6117,   5023.6140,   8969.3636,  0.271188
  332.7095,   5023.2121,   8969.1649,  0.271172
  332.8074,   5022.8102,   8968.9662,  0.271155
  332.9052,   5022.4083,   8968.7675,  0.271138
  333.0030,   5022.0065,   8968.5689,  0.271122
  333.1009,   5021.6047,   8968.3704,  0.271105
  333.1987,   5021.2029,   8968.1719,  0.271088
  333.2965,   5020.8013,   8967.9735,  0.271072
  333.3943,   5020.3997,   8967.7751,  0.271055
  333.4922,   5019.9983,   8967.5768,  0.271038
  333.5900,   5019.5969,   8967.3786,  0.271022
  333.6878,   5019.1958,   8967.1804,  0.271005
  333.7856,   5018.7948,   8966.9823,  0.270988
  333.8834,   5018.3940,   8966.7842,  0.270972
  333.9812,   5017.9934,   8966.5862,  0.270955
  334.0790,   5017.5930,   8966.3883,  0.270939
  334.1768,   5017.1928,   8966.1904,  0.270922
  334.2746,   5016.7929,   8965.9926,  0.270905
  334.3724,   5016.3933,   8965.7948,  0.270889
  334.4702,   5015.9940,   8965.5971,  0.270872
  334.5680,   5015.5949,   8965.3994,  0.270856
  334.6657,   5015.1962,   8965.2018,  0.270839
  334.7635,   5014.7978,   8965.0043,  0.270823
  334.8613,   5014.3997,   8964.8067,  0.270807
  334.9591,   5014.0020,   8964.6092,  0.270790
  335.0568,   5013.6046,   8964.4118,  0.270774
  335.1546,   5013.2076,   8964.2144,  0.270758
  335.2523,   5012.8110,   8964.0170,  0.270741
  335.3501,   5012.4148,   8963.8196,  0.270725
  335.4479,   5012.0190,   8963.6223,  0.270709
  335.5456,   5011.6236,   8963.4250,  0.270693
  335.6434,   5011.2286,   8963.2277,  0.270677
  335.7411,   5010.8340,   8963.0304,  0.270661
  335.8388,   5010.4398,   8962.8331,  0.270645
  335.9366,   5010.0461,   8962.6358,  0.270629
  336.0343,   5009.6528,   8962.4385,  0.270613
  336.1320,   5009.2599,   8962.2413,  0.270597
  336.2298,   5008.8674,   8962.0440,  0.270581
  336.3275,   5008.4754,   8961.8466,  0.270565
  336.4252,   5008.0838,   8961.6493,  0.270550
  336.5229,   5007.6926,   8961.4520,  0.270534
  336.6206,   5007.3018,   8961.2546,  0.270518
  336.7184,   5006.9114,   8961.0571,  0.270503
  336.8161,   5006.5214,   8960.8597,  0.270487
  336.9138,   5006.1318,   8960.6622,  0.270472
  337.0115,   5005.7425,   8960.4646,  0.270456
  337.1092,   5005.3536,   8960.2670,  0.270441
  337.2069,   5004.9651,   8960.0693,  0.270426
  337.3046,   5004.5769,   8959.8715,  0.270410
  337.4023,   5004.1890,   8959.6737,  0.270395
  337.4999,   5003.8014,   8959.4758,  0.270380
  337.5976,   5003.4141,   8959.2778,  0.270365
  337.6953,   5003.0270,   8959.0797,  0.270350
  337.7930,   5002.6402,   8958.8816,  0.270335
  337.8907,   5002.2536,   8958.6833,  0.270319
  337.9883,   5001.8671,   8958.4850,  0.270304
  338.0860,   5001.4809,   8958.2865,  0.270289
  338.1837,   5001.0948,   8958.0879,  0.270275
  338.2813,   5000.7088,   8957.8893,  0.270260
  338.3790,   5000.3229,   8957.6905,  0.270245
  338.4766,   4999.9371,   8957.4915,  0.270230
  338.5743,   4999.5512,   8957.2925,  0.270215
  338.6719,   4999.1655,   8957.0933,  0.270200
  338.7696,   4998.7796,   8956.8940,  0.270185
  338.8672,   4998.3938,   8956.6946,  0.270171
  338.9648,   4998.0078,   8956.4951,  0.270156
  339.0625,   4997.6217,   8956.2954,  0.270141
  339.1601,   4997.2355,   8956.0956,  0.270126
  339.2577,   4996.8491,   8955.8956,  0.270111
  339.3554,   4996.4626,   8955.6955,  0.270097
  339.4530,   4996.0757,   8955.4953,  0.270082
  339.5506,   4995.6887,   8955.2949,  0.270067
  339.6482,   4995.3013,   8955.0944,  0.270052
  339.7458,   4994.9136,   8954.8937,  0.270037
  339.8434,   4994.5256,   8954.6930,  0.270023
  339.9410,   4994.1373,   8954.4920,  0.270008
  340.0386,   4993.7485,   8954.2910,  0.269993
  340.1362,   4993.3593,   8954.0898,  0.269978
  340.2338,   4992.9697,   8953.8885,  0.269963
  340.3314,   4992.5796,   8953.6871,  0.269948
  340.4290,   4992.1890,   8953.4855,  0.269933
  340.5266,   4991.7979,   8953.2838,  0.269918
  340.6242,   4991.4063,   8953.0820,  0.269903
  340.7218,   4991.0141,   8952.8801,  0.269887
  340.8193,   4990.6214,   8952.6780,  0.269872
  340.9169,   4990.2281,   8952.4758,  0.269857
  341.0145,   4989.8342,   8952.2735,  0.269842
  341.1120,   4989.4397,   8952.0711,  0.269826
  341.2096,   4989.0445,   8951.8686,  0.269811
  341.3072,   4988.6488,   8951.6660,  0.269795
  341.4047,   4988.2525,   8951.4633,  0.269780
  341.5023,   4987.8555,   8951.2606,  0.269764
  341.5998,   4987.4579,   8951.0577,  0.269749
  341.6974,   4987.0596,   8950.8547,  0.269733
  341.7949,   4986.6608,   8950.6517,  0.269717
  341.8924,   4986.2613,   8950.4487,  0.269701
  341.9900,   4985.8612,   8950.2455,  0.269686
  342.0875,   4985.4605,   8950.0423,  0.269670
  342.1850,   4985.0592,   8949.8391,  0.269654
  342.2826,   4984.6574,   8949.6358,  0.269638
  342.3801,   4984.2549,   8949.4325,  0.269621
  342.4776,   4983.8519,   8949.2291,  0.269605
  342.5751,   4983.4483,   8949.0257,  0.269589
  342.6726,   4983.0442,   8948.8223,  0.269573
  342.7701,   4982.6396,   8948.6189,  0.269556
  342.8676,   4982.2345,   8948.4154,  0.269540
  342.9651,   4981.8289,   8948.2120,  0.269523
  343.0626,   4981.4228,   8948.0085,  0.269507
  343.1601,   4981.0163,   8947.8051,  0.269490
  343.2576,   4980.6093,   8947.6017,  0.269474
  343.3551,   4980.2020,   8947.3983,  0.269457
  343.4526,   4979.7943,   8947.1949,  0.269440
  343.5501,   4979.3862,   8946.9915,  0.269424
  343.6476,   4978.9778,   8946.7882,  0.269407
  343.7450,   4978.5690,   8946.5848,  0.269390
  343.8425,   4978.1600,   8946.3816,  0.269373
  343.9400,   4977.7507,   8946.1783,  0.269356
  344.0374,   4977.3412,   8945.9751,  0.269339
  344.1349,   4976.9315,   8945.7720,  0.269322
  344.2324,   4976.5216,   8945.5689,  0.269305
  344.3298,   4976.1115,   8945.3659,  0.269288
  344.4273,   4975.7013,   8945.1629,  0.269271
  344.5247,   4975.2909,   8944.9599,  0.269254
  344.6222,   4974.8805,   8944.7571,  0.269237
  344.7196,   4974.4699,   8944.5543,  0.269220
  344.8170,   4974.0594,   8944.3515,  0.269203
  344.9145,   4973.6487,   8944.1489,  0.269186
  345.0119,   4973.2381,   8943.9462,  0.269168
  345.1093,   4972.8275,   8943.7437,  0.269151
  345.2068,   4972.4170,   8943.5412,  0.269134
  345.3042,   4972.0064,   8943.3389,  0.269117
  345.4016,   4971.5960,   8943.1365,  0.269100
  345.4990,   4971.1857,   8942.9343,  0.269083
  345.5964,   4970.7754,   8942.7321,  0.269065
  345.6938,   4970.3653,   8942.5300,  0.269048
  345.7913,   4969.9553,   8942.3280,  0.269031
  345.8887,   4969.5455,   8942.1260,  0.269014
  345.9861,   4969.1359,   8941.9241,  0.268997
  346.0834,   4968.7265,   8941.7223,  0.268980
  346.1808,   4968.3172,   8941.5206,  0.268962
  346.2782,   4967.9082,   8941.3189,  0.268945
  346.3756,   4967.4994,   8941.1173,  0.268928
  346.4730,   4967.0909,   8940.9158,  0.268911
  346.5704,   4966.6826,   8940.7143,  0.268894
  346.6678,   4966.2745,   8940.5129,  0.268877
  346.7651,   4965.8667,   8940.3116,  0.268860
  346.8625,   4965.4593,   8940.1103,  0.268843
  346.9599,   4965.0520,   8939.9091,  0.268826
  347.0572,   4964.6451,   8939.7080,  0.268809
  347.1546,   4964.2385,   8939.5069,  0.268792
  347.2519,   4963.8322,   8939.3059,  0.268775
  347.3493,   4963.4262,   8939.1049,  0.268758
  347.4466,   4963.0205,   8938.9039,  0.268741
  347.5440,   4962.6151,   8938.7031,  0.268724
  347.6413,   4962.2101,   8938.5022,  0.268708
  347.7387,   4961.8053,   8938.3014,  0.268691
  347.8360,   4961.4009,   8938.1006,  0.268674
  347.9333,   4960.9968,   8937.8999,  0.268657
  348.0307,   4960.5930,   8937.6992,  0.268641
  348.1280,   4960.1895,   8937.4985,  0.268624
  348.2253,   4959.7863,   8937.2979,  0.268607
  348.3226,   4959.3835,   8937.0973,  0.268591
  348.4200,   4958.9810,   8936.8967,  0.268574
  348.5173,   4958.5788,   8936.6961,  0.268558
  348.6146,   4958.1769,   8936.4956,  0.268541
  348.7119,   4957.7753,   8936.2950,  0.268525
  348.8092,   4957.3740,   8936.0945,  0.268508
  348.9065,   4956.9730,   8935.8940,  0.268492
  349.0038,   4956.5723,   8935.6934,  0.268476
  349.1011,   4956.1719,   8935.4929,  0.268459
  349.1984,   4955.7718,   8935.2924,  0.268443
  349.2957,   4955.3720,   8935.0919,  0.268427
  349.3930,   4954.9724,   8934.8913,  0.268410
  349.4902,   4954.5731,   8934.6908,  0.268394
  349.5875,   4954.1740,   8934.4902,  0.268378
  349.6848,   4953.7752,   8934.2897,  0.268362
  349.7821,   4953.3767,   8934.0891,  0.268346
  349.8793,   4952.9784,   8933.8885,  0.268330
  349.9766,   4952.5803,   8933.6878,  0.268313
  350.0739,   4952.1824,   8933.4872,  0.268297
  350.1711,   4951.7847,   8933.2865,  0.268281
  350.2684,   4951.3872,   8933.0858,  0.268265
  350.3656,   4950.9900,   8932.8850,  0.268249
  350.4629,   4950.5928,   8932.6842,  0.268233
  350.5601,   4950.1959,   8932.4834,  0.268218
  350.6574,   4949.7991,   8932.2825,  0.268202
  350.7546,   4949.4025,   8932.0815,  0.268186
  350.8518,   4949.0059,   8931.8806,  0.268170
  350.9491,   4948.6095,   8931.6795,  0.268154
  351.0463,   4948.2133,   8931.4784,  0.268138
  351.1435,   4947.8171,   8931.2773,  0.268122
  351.2407,   4947.4210,   8931.0761,  0.268107
  351.3380,   4947.0249,   8930.8748,  0.268091
  351.4352,   4946.6290,   8930.6734,  0.268075
  351.5324,   4946.2330,   8930.4720,  0.268059
  351.6296,   4945.8372,   8930.2705,  0.268044
  351.7268,   4945.4413,   8930.0690,  0.268028
  351.8240,   4945.0455,   8929.8674,  0.268012
  351.9212,   4944.6496,   8929.6657,  0.267997
  352.0184,   4944.2538,   8929.4639,  0.267981
  352.1156,   4943.8579,   8929.2620,  0.267965
  352.2128,   4943.4620,   8929.0601,  0.267950
  352.3100,   4943.0661,   8928.8581,  0.267934
  352.4071,   4942.6701,   8928.6560,  0.267918
  352.5043,   4942.2740,   8928.4538,  0.267903
  352.6015,   4941.8778,   8928.2516,  0.267887
  352.6987,   4941.4816,   8928.0492,  0.267871
  352.7958,   4941.0852,   8927.8468,  0.267856
  352.8930,   4940.6887,   8927.6443,  0.267840
  352.9902,   4940.2921,   8927.4417,  0.267824
  353.0873,   4939.8954,   8927.2390,  0.267809
  353.1845,   4939.4985,   8927.0362,  0.267793
  353.2816,   4939.1014,   8926.8334,  0.267777
  353.3788,   4938.7042,   8926.6304,  0.267762
  353.4759,   4938.3068,   8926.4274,  0.267746
  353.5731,   4937.9091,   8926.2242,  0.267730
  353.6702,   4937.5113,   8926.0210,  0.267715
  353.7673,   4937.1132,   8925.8177,  0.267699
  353.8645,   4936.7150,   8925.6143,  0.267683
  353.9616,   4936.3165,   8925.4109,  0.267667
  354.0587,   4935.9177,   8925.2073,  0.267652
  354.1559,   4935.5187,   8925.0037,  0.267636
  354.2530,   4935.1194,   8924.8000,  0.267620
  354.3501,   4934.7198,   8924.5962,  0.267604
  354.4472,   4934.3200,   8924.3923,  0.267588
  354.5443,   4933.9198,   8924.1883,  0.267573
  354.6414,   4933.5194,   8923.9843,  0.267557
  354.7385,   4933.1186,   8923.7802,  0.267541
  354.8356,   4932.7176,   8923.5760,  0.267525
  354.9327,   4932.3162,   8923.3717,  0.267509
  355.0298,   4931.9145,   8923.1674,  0.267493
  355.1269,   4931.5124,   8922.9630,  0.267477
  355.2240,   4931.1100,   8922.7585,  0.267461
  355.3211,   4930.7073,   8922.5540,  0.267445
  355.4182,   4930.3042,   8922.3494,  0.267429
  355.5152,   4929.9008,   8922.1448,  0.267412
  355.6123,   4929.4970,   8921.9401,  0.267396
  355.7094,   4929.0929,   8921.7353,  0.267380
  355.8064,   4928.6884,   8921.5305,  0.267364
  355.9035,   4928.2835,   8921.3257,  0.267347
  356.0006,   4927.8783,   8921.1208,  0.267331
  356.0976,   4927.4727,   8920.9159,  0.267315
  356.1947,   4927.0667,   8920.7109,  0.267298
  356.2917,   4926.6603,   8920.5059,  0.267282
  356.3888,   4926.2536,   8920.3009,  0.267266
  356.4858,   4925.8466,   8920.0958,  0.267249
  356.5828,   4925.4391,   8919.8907,  0.267233
  356.6799,   4925.0313,   8919.6856,  0.267216
  356.7769,   4924.6232,   8919.4805,  0.267199
  356.8739,   4924.2147,   8919.2753,  0.267183
  356.9710,   4923.8058,   8919.0702,  0.267166
  357.0680,   4923.3966,   8918.8650,  0.267149
  357.1650,   4922.9871,   8918.6599,  0.267132
  357.2620,   4922.5772,   8918.4547,  0.267116
  357.3590,   4922.1671,   8918.2495,  0.267099
  357.4561,   4921.7565,   8918.0444,  0.267082
  357.5531,   4921.3457,   8917.8392,  0.267065
  357.6501,   4920.9346,   8917.6341,  0.267048
  357.7471,   4920.5232,   8917.4290,  0.267031
  357.8441,   4920.1115,   8917.2239,  0.267014
  357.9411,   4919.6995,   8917.0189,  0.266997
  358.0380,   4919.2873,   8916.8139,  0.266980
  358.1350,   4918.8748,   8916.6089,  0.266963
  358.2320,   4918.4620,   8916.4039,  0.266946
  358.3290,   4918.0491,   8916.1990,  0.266928
  358.4260,   4917.6359,   8915.9941,  0.266911
  358.5229,   4917.2225,   8915.7893,  0.266894
  358.6199,   4916.8090,   8915.5845,  0.266877
  358.7169,   4916.3952,   8915.3798,  0.266859
  358.8138,   4915.9814,   8915.1751,  0.266842
  358.9108,   4915.5673,   8914.9705,  0.266825
  359.0077,   4915.1532,   8914.7660,  0.266807
  359.1047,   4914.7389,   8914.5615,  0.266790
  359.2017,   4914.3245,   8914.3571,  0.266772
  359.2986,   4913.9101,   8914.1528,  0.266755
  359.3955,   4913.4956,   8913.9485,  0.266737
  359.4925,   4913.0810,   8913.7443,  0.266720
  359.5894,   4912.6664,   8913.5402,  0.266702
  359.6863,   4912.2518,   8913.3362,  0.266685
  359.7833,   4911.8372,   8913.1322,  0.266667
  359.8802,   4911.4227,   8912.9283,  0.266650
  359.9771,   4911.0082,   8912.7245,  0.266632
  360.0740,   4910.5937,   8912.5208,  0.266615
  360.1710,   4910.1793,   8912.3172,  0.266597
  360.2679,   4909.7650,   8912.1137,  0.266580
  360.3648,   4909.3509,   8911.9103,  0.266562
  360.4617,   4908.9368,   8911.7069,  0.266544
  360.5586,   4908.5229,   8911.5036,  0.266527
  360.6555,   4908.1092,   8911.3005,  0.266509
  360.7524,   4907.6956,   8911.0974,  0.266492
  360.8493,   4907.2823,   8910.8944,  0.266474
  360.9462,   4906.8692,   8910.6915,  0.266457
  361.0431,   4906.4563,   8910.4887,  0.266439
  361.1399,   4906.0436,   8910.2859,  0.266422
  361.2368,   4905.6312,   8910.0833,  0.266404
  361.3337,   4905.2191,   8909.8807,  0.266387
  361.4306,   4904.8073,   8909.6783,  0.266369
  361.5274,   4904.3958,   8909.4759,  0.266352
  361.6243,   4903.9846,   8909.2736,  0.266335
  361.7212,   4903.5738,   8909.0714,  0.266317
  361.8180,   4903.1632,   8908.8692,  0.266300
  361.9149,   4902.7531,   8908.6671,  0.266283
  362.0117,   4902.3433,   8908.4651,  0.266265
  362.1086,   4901.9339,   8908.2632,  0.266248
  362.2054,   4901.5249,   8908.0614,  0.266231
  362.3023,   4901.1163,   8907.8596,  0.266214
  362.3991,   4900.7081,   8907.6578,  0.266196
  362.4960,   4900.3003,   8907.4562,  0.266179
  362.5928,   4899.8929,   8907.2545,  0.266162
  362.6896,   4899.4860,   8907.0530,  0.266145
  362.7864,   4899.0794,   8906.8515,  0.266128
  362.8833,   4898.6734,   8906.6500,  0.266111
  362.9801,   4898.2677,   8906.4485,  0.266094
  363.0769,   4897.8625,   8906.2471,  0.266077
  363.1737,   4897.4577,   8906.0458,  0.266061
  363.2705,   4897.0534,   8905.8444,  0.266044
  363.3673,   4896.6495,   8905.6431,  0.266027
  363.4641,   4896.2460,   8905.4418,  0.266010
  363.5609,   4895.8430,   8905.2406,  0.265994
  363.6577,   4895.4404,   8905.0393,  0.265977
  363.7545,   4895.0382,   8904.8380,  0.265961
  363.8513,   4894.6365,   8904.6368,  0.265944
  363.9481,   4894.2351,   8904.4355,  0.265928
  364.0449,   4893.8342,   8904.2342,  0.265911
  364.1417,   4893.4336,   8904.0329,  0.265895
  364.2384,   4893.0334,   8903.8316,  0.265879
  364.3352,   4892.6336,   8903.6303,  0.265862
  364.4320,   4892.2341,   8903.4289,  0.265846
  364.5288,   4891.8350,   8903.2275,  0.265830
  364.6255,   4891.4363,   8903.0261,  0.265814
  364.7223,   4891.0378,   8902.8247,  0.265798
  364.8190,   4890.6396,   8902.6231,  0.265782
  364.9158,   4890.2417,   8902.4216,  0.265765
  365.0125,   4889.8441,   8902.2200,  0.265749
  365.1093,   4889.4467,   8902.0183,  0.265734
  365.2060,   4889.0496,   8901.8166,  0.265718
  365.3028,   4888.6526,   8901.6147,  0.265702
  365.3995,   4888.2558,   8901.4129,  0.265686
  365.4963,   4887.8592,   8901.2109,  0.265670
  365.5930,   4887.4628,   8901.0089,  0.265654
  365.6897,   4887.0664,   8900.8068,  0.265638
  365.7864,   4886.6701,   8900.6046,  0.265623
  365.8832,   4886.2740,   8900.4024,  0.265607
  365.9799,   4885.8778,   8900.2000,  0.265591
  366.0766,   4885.4817,   8899.9975,  0.265575
  366.1733,   4885.0856,   8899.7950,  0.265560
  366.2700,   4884.6894,   8899.5924,  0.265544
  366.3667,   4884.2932,   8899.3896,  0.265528
  366.4634,   4883.8970,   8899.1868,  0.265513
  366.5601,   4883.5006,   8898.9839,  0.265497
  366.6568,   4883.1041,   8898.7808,  0.265481
  366.7535,   4882.7074,   8898.5777,  0.265466
  366.8502,   4882.3106,   8898.3745,  0.265450
  366.9469,   4881.9136,   8898.1712,  0.265434
  367.0436,   4881.5163,   8897.9677,  0.265418
  367.1402,   4881.1189,   8897.7642,  0.265403
  367.2369,   4880.7211,   8897.5606,  0.265387
  367.3336,   4880.3231,   8897.3568,  0.265371
  367.4303,   4879.9247,   8897.1530,  0.265355
  367.5269,   4879.5260,   8896.9491,  0.265340
  367.6236,   4879.1270,   8896.7451,  0.265324
  367.7202,   4878.7276,   8896.5409,  0.265308
  367.8169,   4878.3278,   8896.3368,  0.265292
  367.9136,   4877.9276,   8896.1325,  0.265276
  368.0102,   4877.5270,   8895.9281,  0.265260
  368.1068,   4877.1260,   8895.7236,  0.265244
  368.2035,   4876.7245,   8895.5191,  0.265228
  368.3001,   4876.3226,   8895.3145,  0.265212
  368.3968,   4875.9202,   8895.1098,  0.265196
  368.4934,   4875.5173,   8894.9051,  0.265180
  368.5900,   4875.1140,   8894.7003,  0.265164
  368.6866,   4874.7101,   8894.4954,  0.265147
  368.7833,   4874.3058,   8894.2905,  0.265131
  368.8799,   4873.9009,   8894.0855,  0.265115
  368.9765,   4873.4955,   8893.8805,  0.265098
  369.0731,   4873.0897,   8893.6754,  0.265082
  369.1697,   4872.6833,   8893.4703,  0.265065
  369.2663,   4872.2765,   8893.2652,  0.265049
  369.3629,   4871.8691,   8893.0601,  0.265032
  369.4595,   4871.4612,   8892.8549,  0.265015
  369.5561,   4871.0529,   8892.6497,  0.264999
  369.6527,   4870.6440,   8892.4445,  0.264982
  369.7493,   4870.2347,   8892.2393,  0.264965
  369.8459,   4869.8249,   8892.0341,  0.264948
  369.9425,   4869.4147,   8891.8289,  0.264931
  370.0391,   4869.0040,   8891.6237,  0.264914
  370.1356,   4868.5929,   8891.4185,  0.264897
  370.2322,   4868.1814,   8891.2134,  0.264880
  370.3288,   4867.7695,   8891.0082,  0.264863
  370.4253,   4867.3572,   8890.8031,  0.264846
  370.5219,   4866.9445,   8890.5981,  0.264828
  370.6185,   4866.5315,   8890.3930,  0.264811
  370.7150,   4866.1181,   8890.1880,  0.264794
  370.8116,   4865.7044,   8889.9831,  0.264776
  370.9081,   4865.2905,   8889.7782,  0.264759
  371.0047,   4864.8762,   8889.5734,  0.264742
  371.1012,   4864.4618,   8889.3686,  0.264724
  371.1977,   4864.0471,   8889.1639,  0.264706
  371.2943,   4863.6321,   8888.9593,  0.264689
  371.3908,   4863.2170,   8888.7547,  0.264671
  371.4873,   4862.8018,   8888.5502,  0.264654
  371.5839,   4862.3863,   8888.3458,  0.264636
  371.6804,   4861.9708,   8888.1415,  0.264618
  371.7769,   4861.5552,   8887.9373,  0.264601
  371.8734,   4861.1395,   8887.7331,  0.264583
  371.9699,   4860.7238,   8887.5290,  0.264565
  372.0664,   4860.3080,   8887.3251,  0.264547
  372.1629,   4859.8922,   8887.1212,  0.264530
  372.2594,   4859.4764,   8886.9174,  0.264512
  372.3559,   4859.0607,   8886.7137,  0.264494
  372.4524,   4858.6450,   8886.5102,  0.264476
  372.5489,   4858.2294,   8886.3067,  0.264458
  372.6454,   4857.8139,   8886.1033,  0.264441
  372.7419,   4857.3986,   8885.9000,  0.264423
  372.8384,   4856.9833,   8885.6969,  0.264405
  372.9349,   4856.5683,   8885.4938,  0.264387
  373.0313,   4856.1533,   8885.2908,  0.264369
  373.1278,   4855.7386,   8885.0880,  0.264352
  373.2243,   4855.3241,   8884.8852,  0.264334
  373.3207,   4854.9098,   8884.6826,  0.264316
  373.4172,   4854.4958,   8884.4800,  0.264298
  373.5137,   4854.0820,   8884.2776,  0.264280
  373.6101,   4853.6685,   8884.0753,  0.264263
  373.7066,   4853.2553,   8883.8730,  0.264245
  373.8030,   4852.8423,   8883.6709,  0.264227
  373.8995,   4852.4297,   8883.4689,  0.264210
  373.9959,   4852.0174,   8883.2670,  0.264192
  374.0923,   4851.6054,   8883.0651,  0.264174
  374.1888,   4851.1937,   8882.8634,  0.264157
  374.2852,   4850.7824,   8882.6617,  0.264139
  374.3816,   4850.3714,   8882.4602,  0.264121
  374.4781,   4849.9608,   8882.2587,  0.264104
  374.5745,   4849.5505,   8882.0573,  0.264086
  374.6709,   4849.1407,   8881.8561,  0.264069
  374.7673,   4848.7312,   8881.6549,  0.264051
  374.8637,   4848.3220,   8881.4537,  0.264034
  374.9602,   4847.9133,   8881.2527,  0.264016
  375.0566,   4847.5049,   8881.0517,  0.263999
  375.1530,   4847.0969,   8880.8508,  0.263982
  375.2494,   4846.6894,   8880.6500,  0.263964
  375.3458,   4846.2821,   8880.4493,  0.263947
  375.4422,   4845.8753,   8880.2486,  0.263930
  375.5385,   4845.4689,   8880.0479,  0.263913
  375.6349,   4845.0628,   8879.8474,  0.263895
  375.7313,   4844.6572,   8879.6469,  0.263878
  375.8277,   4844.2519,   8879.4464,  0.263861
  375.9241,   4843.8470,   8879.2460,  0.263844
  376.0204,   4843.4424,   8879.0457,  0.263827
  376.1168,   4843.0383,   8878.8454,  0.263810
  376.2132,   4842.6345,   8878.6451,  0.263793
  376.3095,   4842.2310,   8878.4449,  0.263776
  376.4059,   4841.8279,   8878.2447,  0.263759
  376.5023,   4841.4252,   8878.0445,  0.263742
  376.5986,   4841.0228,   8877.8444,  0.263726
  376.6950,   4840.6207,   8877.6443,  0.263709
  376.7913,   4840.2190,   8877.4443,  0.263692
  376.8877,   4839.8176,   8877.2442,  0.263675
  376.9840,   4839.4164,   8877.0442,  0.263659
  377.0803,   4839.0156,   8876.8442,  0.263642
  377.1767,   4838.6151,   8876.6442,  0.263625
  377.2730,   4838.2149,   8876.4442,  0.263609
  377.3693,   4837.8150,   8876.2442,  0.263592
  377.4657,   4837.4153,   8876.0442,  0.263575
  377.5620,   4837.0159,   8875.8442,  0.263559
  377.6583,   4836.6167,   8875.6442,  0.263542
  377.7546,   4836.2178,   8875.4443,  0.263526
  377.8509,   4835.8191,   8875.2443,  0.263509
  377.9472,   4835.4206,   8875.0443,  0.263493
  378.0435,   4835.0223,   8874.8442,  0.263477
